#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
189;Djevojci iz Cima je važnije svaki dan piti kavu s prijateljicama nego skupljati novac za neko putavanje.;To a girl from Cim, it's more important to have a coffee with her friends every day than to save money to travel;women;life together;;;2.0;2;6.2;11.1;;6;2.0;Personal relationships;11;10.0;Cafes and Space;Culture & Society;Culture & Society;0;2;0.603648;0.0;0.0;2.03352;0.035897;0.618557
190;Ljudi iz prigradskih mjesta su bliži jedni drugima (iz Cima, Ilića, Zalika, Blagaja).;People from the suburbs are closer to each other (from Cim, Ilići, Zalik, Blagaj);women;life together;1.0;;1.0;2;6.12;6.3;;6;12.0;Neighbor Relations;6;3.0;Social Trust;Culture & Society;Culture & Society;1;1;0.603648;0.85446;0.0;1.01676;0.035897;0.533333
191;Djevojka iz Cima je povezla nepoznatu djevojku s Bune u grad, i tako je upoznala.;A girl from Cim gave a lift to an unfamiliar girl from Buna to the city and that's how they met;women;life together;;2.0;;2;21.0;6.2;;21;0.0;Motor Vehicles;6;2.0;Personal relationships;Culture & Society;Culture & Society;-2;2;0.603648;0.0;1.725118;0.0;11.375;0.533333
192;Svatko živi u braku, a ne u vanbračnoj zajednici.;Everybody lives in marriage and not in extramarital unions;women;life together;1.0;1.0;;2;6.2;22.1;;6;2.0;Personal relationships;22;10.0;Gender norms;Culture & Society;Culture & Society;0;1;0.603648;0.85446;0.862559;0.0;0.035897;0.631579
193;Mostarski sajam spaja ljude iz čitavog svijeta.;Mostar's trade fair gathers people from all over the world;youth;life together;2.0;;;2;1.3;20.0;;1;3.0;Social;20;0;Business;Culture & Society;Economic Activity & Livelihoods;2;2;0.603648;1.70892;0.0;0.0;0.351351;0.666667
194;Ljudi su svjesni da su vjerske različitosti, koje postoje u Mostaru, bogatstvo.;People are conscious that the religious differences which exist in Mostar are a treasure;women;life together;1.0;;1.0;2;14.0;1.3;;14;0.0;Religion;1;3.0;Social;Culture & Society;Culture & Society;1;1;0.603648;0.85446;0.0;1.01676;0.325;0.378378
195;U Cimu nitko ne pali kontejnere za smeće.;In Cim nobody burns trash containers;youth;life together;1.0;1.0;;2;17.0;4.3;;17;0.0;Infrastructure;4;3.0;Non-violent Crime;Economic Activity & Livelihoods;Rights & Dignity;0;1;0.603648;0.85446;0.862559;0.0;4.853333;0.769231
196;Političari rade ono što ljudi žele, a ne ono od čega oni (političari) imaju korist.;The politicians do what people want, and not what they (the politicians) can benefit from;youth;life together;2.0;;;2;9.3;9.2;;9;3.0;Political functionality;9;2.0;Political accountability;Rights & Dignity;Rights & Dignity;2;2;0.603648;1.70892;0.0;0.0;0.842593;0.375
197;U Mostaru ne vlada bezakonje pri zapošljavanju.;In Mostar there is no employment lawlessness.;women;life together;2.0;;;2;20.3;4.2;;20;3.0;Worker's protection and rights;4;2.0;Corruption;Economic Activity & Livelihoods;Rights & Dignity;2;2;0.603648;1.70892;0.0;0.0;0.210648;0.769231
198;Djeca se ne brinu zašto je poskupjelo gorivo.;Kids don't care about why fuel prices have risen;men;life together;;2.0;;2;15.0;20.8;;15;0.0;Youth;20;8.0;Livelihoods;Culture & Society;Economic Activity & Livelihoods;-2;2;0.603648;0.0;1.725118;0.0;0.551515;0.666667
199;I Cimljanin, i Mujo i Srbin se zajedno bore za svoj kruh.;A man from Cim and Mujo and a Serb together struggle for their bread.;men;life together;2.0;0.0;0.0;2;20.8;6.9;;20;8.0;Livelihoods;6;9.0;Ethno-religious identity;Economic Activity & Livelihoods;Culture & Society;2;0;0.603648;1.70892;0.0;0.0;0.210648;0.533333
200;Žene iz Cima idu na kavu, čaj, poslije fitnes treninga.;Women from Cim go for a coffee, tee, after fitness training;women;life together;1.0;1.0;;2;11.1;23.5;;11;10.0;Cafes and Space;23;5;0;Culture & Society;Rights & Dignity;0;1;0.603648;0.85446;0.862559;0.0;0.125086;0.631579
201;Na fitnes treningu stariju ženu bodre mlađe žene.;Older women support younger women at fitness class.;women;life together;1.0;1.0;;2;23.5;6.6;;23;5.0;0;6;6.0;Inter-generational Relations;Rights & Dignity;Culture & Society;0;1;0.603648;0.85446;0.862559;0.0;3.192982;0.533333
202;Otac u Cimu potiče svoju kćerku da bude ženski frizer.;A father from Cim encourages his daughter to become a woman's hairdresser;men;life together;;2.0;;2;15.2;19.1;;15;2.0;Infrastructure;19;10.0;Technical schools;Culture & Society;Rights & Dignity;-2;2;0.603648;0.0;1.725118;0.0;0.551515;0.363636
203;Internet nije glavna zabava za mladež u Cimu.;The internet is not the main fun for youngsters in Cim;men;life together;2.0;;;2;6.5;11.3;;6;5.0;Technology;11;3.0;Individual Leisure;Culture & Society;Culture & Society;2;2;0.603648;1.70892;0.0;0.0;0.035897;0.618557
204;Djeca su fizički aktivna, pa se bolesti poput skolioze ne pojavljuju učestalo kod djece.;Kids are physically active such that sicknesses like scoliosis don't occur so often in kids;men;life together;;2.0;;2;23.2;12.3;;23;2.0;0;12;3.0;Activities;Rights & Dignity;Culture & Society;-2;2;0.603648;0.0;1.725118;0.0;3.192982;0.229508
205;Mediji ne izvještavaju samo o stvarima koje će im dati više klikova i pregleda.;The media doesn't only report about things that will give them more clicks and views;men;life together;;;2.0;2;13.2;;;13;2.0;Online;0;0;0;Culture & Society;0;0;2;0.603648;0.0;0.0;2.03352;182.0;0.0
206;Ljudi su se vozili besplatnim autobusom po gradu, jer su bili obaviješteni o tome.;People ride in the free bus through the city because they were informed about it.;youth;life together;2.0;;;2;10.4;21.4;;10;4.0;Public information;21;4.0;Public transport;Rights & Dignity;Culture & Society;2;2;0.603648;1.70892;0.0;0.0;7.0;1.0
207;Djevojka iz Cima bez problema ode na istočnu stranu kad joj nešto treba u Ministarstvu prometa.;A girl from Cim finds it ok to go to the east side when she needs something at the Ministry of traffic;youth;life together;1.0;;1.0;2;2.3;;;2;3.0;Movement;0;0;0;Security;0;1;1;0.603648;0.85446;0.0;1.01676;24.266667;0.0
208;Ljudi sa istočne strane dolaze u ambulante na zapadnoj strani.;People from the east side go to the clinic on the west side;youth;life together;1.0;1.0;;2;1.3;23.2;;1;3.0;Social;23;2.0;0;Culture & Society;Rights & Dignity;0;1;0.603648;0.85446;0.862559;0.0;0.351351;0.631579
209;Na ljetnom festivalu u Cimu nastupaju folklorna društva.;At the summer festival in Cim folklore societies perform;men;life together;2.0;;;2;3.7;;;3;7.0;Activities;0;0;0;Culture & Society;0;2;2;0.603648;1.70892;0.0;0.0;0.101449;0.0
210;Mladi iz Mostara idu u noćne klubove u oba dijela grada. (Daleka, Golden Cube, Art, Pećina);Young people from Mostar go to nightclubs in both parts of the city (Daleka, Golden Cube, Art, Pećina);youth;life together;;;2.0;2;15.5;11.1;;15;5.0;Inclusion;11;10.0;Cafes and Space;Culture & Society;Culture & Society;0;2;0.603648;0.0;0.0;2.03352;0.551515;0.618557
211;Turisti dolaze posjetiti obnovljenu baziliku u Cimu.;Tourists come to visit the renewed Basilica of Cim;men;life together;1.0;1.0;;2;20.4;14.4;;20;4.0;Tourism;14;4.0;Religious buildings;Economic Activity & Livelihoods;Culture & Society;0;1;0.603648;0.85446;0.862559;0.0;0.210648;0.457143
212;U Mostaru postoje ljudi koji turistima promoviraju baziliku u Cimu.;There are people in Mostar who promote the Cim's Basilica to tourists;men;life together;2.0;;;2;20.4;14.4;;20;4.0;Tourism;14;4.0;Religious buildings;Economic Activity & Livelihoods;Culture & Society;2;2;0.603648;1.70892;0.0;0.0;0.210648;0.457143
213;U Cimu je napravljeno još puno stvari, jer se ulaz u Baziliku plaća.;There are many additional things built in Cim because there is paid entrance to Cim's Basilica.;men;life together;1.0;1.0;;2;14.4;17.4;;14;4.0;Religious buildings;17;4.0;Buildings;Culture & Society;Economic Activity & Livelihoods;0;1;0.603648;0.85446;0.862559;0.0;0.325;0.666667
214;Uloženo je nešto novca da se srede Austro-ugarske utvrde oko Mostara.;Some money is invested to rebuilt the Austro-Hungarian fortresses around Mostar;men;life together;;1.0;1.0;2;9.8;3.6;;9;8.0;Access to public funds;3;6.0;Historic cultural monuments;Rights & Dignity;Culture & Society;-1;1;0.603648;0.0;0.862559;1.01676;0.842593;0.294872
269;Nakon što susjedi pomognu jedni drugima, uvijek slijedi roštilj s pićem.;After neighbors help each other, there's always barbecue with drinks that's coming next;men;life together;;;1.0;1;6.1;11.3;;6;10.0;Us V Them;11;3.0;Individual Leisure;Culture & Society;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.017949;0.309278
270;U Cimu se ne morate najaviti 10 dana prije ako idete kod susjeda, nego samo uzmeš papuče i pređeš kod susjeda.;In Cim, you don't have to let neighbors know that you'll be coming in 10 days, but you just take your slippers on and go across the street at your neighbor's;men;life together;;1.0;;1;6.12;11.3;;6;12.0;Neighbor Relations;11;3.0;Individual Leisure;Culture & Society;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.017949;0.309278
271;U Cimu se djeca ne razdvajaju po tome tko ima bolji, a tko lošiji mobitel.;In Cim, kids aren't divided by who has a better, a who has worse mobile phone;men;life together;1.0;;;1;6.5;15.5;;6;5.0;Technology;15;5;Inclusion;Culture & Society;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;0.017949;0.340909
272;Mladež u Cimu se nije zatvorila u sebe zbog društvenih mreža.;Young people in Cim didn't retreat into themselves because of social media;men;life together;1.0;;;1;6.5;23.1;;6;5.0;Technology;23;10.0;Mental Health;Culture & Society;Rights & Dignity;1;1;0.301824;0.85446;0.0;0.0;0.017949;0.315789
273;Kod djece ne dolazi do konflikta, jer otac jednom djetetu kupuje cipele od 200 KM, dok se drugo dijete pita hoće li mu otac taj dan moći kupiti hranu.;Kids don't conflict, because a father can buy shoes that cost 200 BAM to one kid, while the other kid wonders if his father will be able to buy him food that day;men;life together;;1.0;;1;15.5;20.8;;15;5.0;Inclusion;20;8.0;Livelihoods;Culture & Society;Economic Activity & Livelihoods;-1;1;0.301824;0.0;0.862559;0.0;0.275758;0.333333
274;Nedjeljom se u ljudi u Cimu druže u crkvi.;People hang out at church on Sundays;men;life together;;1.0;;1;11.0;14.3;;11;0.0;Socializing;14;3.0;Religious beliefs and practices;Culture & Society;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.062543;0.228571
275;U Cimu nedjeljom poslije crkve ljudi idu jedni kod drugih.;In Cim, after going to Church on Sundays, people go to one another's place;men;life together;;1.0;;1;11.3;14.3;;11;3.0;Individual Leisure;14;3.0;Religious beliefs and practices;Culture & Society;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.062543;0.228571
276;Jozo i Mujo dijele iste probleme u Mostaru (posao i plaća) .;Jozo (a common catholic male name in Bosnia) and Mujo share same problems in Mostar (pay and work);men;life together;1.0;;;1;20.8;6.9;;20;8.0;Livelihoods;6;9.0;Ethno-religious identity;Economic Activity & Livelihoods;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;0.105324;0.266667
277;Stariji ljudi u BiH nemaju predrasuda prema drugima u različitom statusu zaposlenja.;The elderly in B&H don't have prejudice against those who are in different employment status.;men;life together;1.0;;;1;1.0;20.8;;1;0.0;Integration and Acceptance;20;8.0;Livelihoods;Culture & Society;Economic Activity & Livelihoods;1;1;0.301824;0.85446;0.0;0.0;0.175676;0.333333
278;Djeca se danas mnogo bolje druže nego prije (kada su muškarci u fokusnoj grupi bili djeca).;Kid hang out much better today than before (when males were kids in a focus group);men;life together;;1.0;;1;15.5;11.0;;15;5.0;Inclusion;11;0;Socializing;Culture & Society;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.275758;0.309278
279;Stranci ne posmatraju BiH kao plemenske zajednice.;Foreigners don't consider B&H tribal communities;men;life together;1.0;;;1;8.1;7.0;;8;10.0;Effect;7;0;Legacies of War;Culture & Society;Dealing with the Past;1;1;0.301824;0.85446;0.0;0.0;182.0;1.0
280;Svi ljudi koji žive u Cimu se međusobno poznaju.;Everyone who lives in Cim knows each other;youth;life together;;;1.0;1;6.3;6.12;;6;3.0;Social Trust;6;12.0;Neighbor Relations;Culture & Society;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.017949;0.266667
281;U Mostaru ljudi pričaju jedni s drugima kad se sretnu na ulici.;People in Mostar talk to each other when they meet in the streets;youth;life together;1.0;;;1;1.3;;;1;3.0;Social;0;0;0;Culture & Society;0;1;1;0.301824;0.85446;0.0;0.0;0.175676;0.0
282;Kada se sin oženi, on pređe da živi na kat obiteljske kuće u Cimu.;When a son is married, he comes to live at just one floor up in his family house in Cim;youth;life together;;;1.0;1;6.2;;;6;2.0;Personal relationships;0;0;0;Culture & Society;0;0;1;0.301824;0.0;0.0;1.01676;0.017949;0.0
283;Ljudi u Mostaru ne misle u svojim glavama da je Mostar podijeljen grad.;People in Mostar don't think in their heads that Mostar is divided city;youth;life together;;;1.0;1;1.3;6.1;;1;3.0;Social;6;10.0;Us V Them;Culture & Society;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.175676;0.266667
284;Ljudi jednako pomažu jedni drugima kao i prije rata.;People help each other in the same way they have as before the war.;women;life together;1.0;;;1;6.1;7.5;;6;10.0;Us V Them;7;5;Reconciliation;Culture & Society;Dealing with the Past;1;1;0.301824;0.85446;0.0;0.0;0.017949;1.0
285;Ljudi ne rade više od 8 sati dnevno.;People don't work more than 8 hrs a day;women;life together;1.0;;;1;20.3;;;20;3.0;Worker's protection and rights;0;0;0;Economic Activity & Livelihoods;0;1;1;0.301824;0.85446;0.0;0.0;0.105324;0.0
286;Ljudi ne rade previše pa imaju vremena i za druge.;People don't work too much so they have time for others;women;life together;;;1.0;1;11.1;;;11;10.0;Cafes and Space;0;0;0;Culture & Society;0;0;1;0.301824;0.0;0.0;1.01676;0.062543;0.0
287;U Cimu i dalje ima sijela.;"In Cim, there are ""sijela"" still (get-togethers)";women;life together;1.0;;;1;11.3;6.12;;11;3.0;Individual Leisure;6;12.0;Neighbor Relations;Culture & Society;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;0.062543;0.266667
288;Žene iz Cima 2-3 puta organiziraju izlete (npr. piknik).;Women from Cim organize excursions (e.g. picnic) 2-3 times;women;life together;;1.0;;1;3.5;11.2;;3;5.0;Use of outdoors;11;2.0;Social;Culture & Society;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.050725;0.309278
289;Žene vode svoju djecu na druženje s drugim ženama.;Women take their kids to hang out with other women;women;life together;;;1.0;1;11.4;15.0;;11;4.0;Informal;15;0;Youth;Culture & Society;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.062543;0.340909
290;Žena iz Cima je samo jednom išla taxijem u grad, jer je uvijek neko od susjeda poveze.;A woman from Cim went just once with a cab to the city, because neighbors always give her a car ride;women;life together;1.0;;;1;6.12;21.0;;6;12.0;Neighbor Relations;21;0;Motor Vehicles;Culture & Society;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;0.017949;0.5
291;Pred Božić žene s fitnesa idu u Kariolu na kuhano vino.;Before Christmas, women from fitness go to Kariola to have some boiled wine;women;life together;1.0;;;1;11.1;23.5;;11;10.0;Cafes and Space;23;5;0;Culture & Society;Rights & Dignity;1;1;0.301824;0.85446;0.0;0.0;0.062543;0.315789
292;Na Rudniku se organiziraju radionice izrade starih nošnji.;Workshops for making old costumes are held on Rudnik;women;life together;1.0;;;1;3.7;;;3;7.0;Activities;0;0;0;Culture & Society;0;1;1;0.301824;0.85446;0.0;0.0;0.050725;0.0
293;Hrvati koji rade u Autoprevozu Mostar ne rade za Božić.;Croats who work in Autoprevoz Mostar don't work for Christmas;men;life together;;1.0;;1;20.1;6.9;;20;10.0;Inclusivity;6;9.0;Ethno-religious identity;Economic Activity & Livelihoods;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.105324;0.266667
294;Ženi iz Cima ne smeta kada musliman prakticira svoju vjeru.;A woman from Cim isn't bothered when a muslim is practicing his faith;women;life together;1.0;;;1;14.2;6.9;;14;2.0;Interfaith relations;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;0.1625;0.266667
295;Žena iz Cima je bila na krsnoj slavi obitelji njene prijateljice Srpkinje, s kojom je išla u školu.;A woman from Cim was at baptismal glory at her Serbian friend's family, with whom she went to school;women;life together;1.0;;;1;14.3;6.2;;14;3.0;Religious beliefs and practices;6;2.0;Personal relationships;Culture & Society;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;0.1625;0.266667
296;Kad su zatvorene pekare na Božić, ljudi kupuju na istočnoj strani, jer su tamo tada pekare otvorene.;When bakeries are closed for Christmas, people buy on the east side, because the bakeries are then open there;women;life together;;;1.0;1;2.3;20.6;;2;3.0;Movement;20;6.0;Small businesses;Security;Economic Activity & Livelihoods;0;1;0.301824;0.0;0.0;1.01676;12.133333;0.333333
297;Žene žele da rađaju više od 1-2 djece.;Women want to give birth to more than 1-2 kids;women;life together;1.0;;;1;22.1;15.0;;22;10.0;Gender norms;15;0;Youth;Culture & Society;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;1.596491;0.340909
298;U Cimu postoje kontejneri za smeće (a ne samo jedan kod škole).;In Cim, there are trash cans (not just one near School);youth;life together;;1.0;;1;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;-1;1;0.301824;0.0;0.862559;0.0;0.875;0.307692
299;„Parkovi“ čiste ulice u Mostaru.;"""Parkovi"" (city cleaning service) clean the streets in Mostar";youth;life together;1.0;;;1;10.6;18.1;;10;6.0;Public utilities;18;10.0;Waste management Services;Rights & Dignity;Rights & Dignity;1;1;0.301824;0.85446;0.0;0.0;3.5;0.307692
300;Ruševine, iz kojih raste drveće, više nisu ruglo grada.;The ruins, from which the trees grow, aren't disgrace of the city anymore;youth;life together;1.0;;;1;7.7;;;7;7.0;Infrastructure;0;0;0;Dealing with the Past;0;1;1;0.301824;0.85446;0.0;0.0;20.222222;0.0
301;Mostar je ljepši Mostarcima, jer su uklonjene ruševine.;Mostar is more beautiful to Mostarians, because the ruins were removed;youth;life together;;;1.0;1;7.7;3.8;;7;7.0;Infrastructure;3;8.0;Condition;Dealing with the Past;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;20.222222;0.147436
302;U Mostrau je ostavljena samo jedna ruševina, kao turistička atrakcija.;In Mostar, there is only one ruin left to be the tourist attraction;youth;life together;;;1.0;1;7.7;20.4;;7;7.0;Infrastructure;20;4.0;Tourism;Dealing with the Past;Economic Activity & Livelihoods;0;1;0.301824;0.0;0.0;1.01676;20.222222;0.333333
303;Političari nemaju korist od toga da Mostar bude podijeljen grad.;Politicians don't have any use for Mostar as a divided city;youth;life together;1.0;;;1;9.5;9.3;;9;5.0;Political coexistence;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;1;1;0.301824;0.85446;0.0;0.0;0.421296;0.1875
304;Političari ne govore u skupštini jedno, a u stvarnosti rade drugo.;Politicians don't speak one thing at the parliament and do the other thing in reality;women;life together;1.0;;;1;9.2;;;9;2.0;Political accountability;0;0;0;Rights & Dignity;0;1;1;0.301824;0.85446;0.0;0.0;0.421296;0.0
305;U BiH dijete zidara može biti liječnik.;In B&H, a bricklayer's kid can be a doctor;men;life together;1.0;;;1;23.4;4.2;;23;4.0;0;4;2.0;Corruption;Rights & Dignity;Rights & Dignity;1;1;0.301824;0.85446;0.0;0.0;1.596491;0.384615
306;Kada čovjek koji održava vrtove pita nekoga da mu pomogne, ljudi ne kažu “Bježi, gdje ću ja to raditi.”;"When a gardener asks someone to help him, people don't say to him ""Go away, I won't do that""";men;life together;;1.0;;1;20.8;;;20;8.0;Livelihoods;0;0;0;Economic Activity & Livelihoods;0;-1;1;0.301824;0.0;0.862559;0.0;0.105324;0.0
307;Ljude nije stid raditi na održavanju vrtova.;People aren't ashamed to work as a gardener;men;life together;;1.0;;1;20.8;1.1;;20;8.0;Livelihoods;1;10.0;Personal value;Economic Activity & Livelihoods;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.105324;0.189189
308;Nije se moguće zaposliti u državnoj firmi s kupljenom diplomom s privatnog fakulteta.;It's impossible to get a state job with diploma that was bought at private faculty;men;life together;;;1.0;1;4.2;20.2;;4;2.0;Corruption;20;2.0;Hiring & employment;Rights & Dignity;Economic Activity & Livelihoods;0;1;0.301824;0.0;0.0;1.01676;2.8;0.333333
309;Ljudi u Mostaru bi radije kopali, nego se zaposlili u državnoj firmi s plaćenom diplomom s privatnog fakulteta.;People in Mostar would rather dig holes, than to get a job at state company with diploma they've payed at private faculty;men;life together;;;1.0;1;4.2;20.2;;4;2.0;Corruption;20;2.0;Hiring & employment;Rights & Dignity;Economic Activity & Livelihoods;0;1;0.301824;0.0;0.0;1.01676;2.8;0.333333
310;Neobrađena zemlja oko Mostara se koristi za poljoprivrednu proizvodnju.;Uncultivated land around Mostar is used for agriculture;men;life together;1.0;;;1;17.6;17.5;;17;6.0;Water/agriculture;17;5;Property Ownership (Land);Economic Activity & Livelihoods;Economic Activity & Livelihoods;1;1;0.301824;0.85446;0.0;0.0;2.426667;0.333333
311;Dvije žene iz Cima organiziraju bunt protiv malih penzija.;Two women from Cim organize protests against small pension;women;life together;;1.0;;1;6.4;10.1;;6;4.0;Activism;10;10.0;Pensions;Culture & Society;Rights & Dignity;-1;1;0.301824;0.0;0.862559;0.0;0.017949;0.307692
312;Svi podržavaju dvije žene iz Cima koje su organizirali bunt protiv malih penzija.;Everyone supports two women from Cim who have organized protests against small pension;women;life together;1.0;;;1;6.4;10.1;;6;4.0;Activism;10;10.0;Pensions;Culture & Society;Rights & Dignity;1;1;0.301824;0.85446;0.0;0.0;0.017949;0.307692
313;Privatnici ne govore radnicima kad se bune što se male plate „Ima tko hoće raditi“.;"The owners of companies don't tell their workers when they complain, that ""There's always someone [else] who wants to work""";women;life together;;1.0;;1;20.3;;;20;3.0;Worker's protection and rights;0;0;0;Economic Activity & Livelihoods;0;-1;1;0.301824;0.0;0.862559;0.0;0.105324;0.0
314;Djeca koja žive u Centru 2 treniraju u Cimu.;Kids who live in Centar 2 train in Cim;men;life together;;;1.0;1;15.5;12.3;;15;5.0;Inclusion;12;3.0;Activities;Culture & Society;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.275758;0.114754
315;Kad god ima vremena, momak iz Cima gleda utakmice u dvorani na Bijelom Brijegu.;Whenever there's time, a guy from Cim watches games at Bijeli Brijeg's sports hall;youth;life together;;1.0;;1;12.3;11.3;;12;3.0;Activities;11;3.0;Individual Leisure;Culture & Society;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.42623;0.309278
316;Članovi Hrvatskog planinarskog društva svih vjera zajedno šetaju po planini.;Members of Croatian Mountaneering Society of all faiths go together to walk on the mountain;women;life together;1.0;;;1;12.3;1.3;;12;3.0;Activities;1;3.0;Social;Culture & Society;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;0.42623;0.189189
317;Roditelji dopuštaju da im djeca ostanu kući sama, pa ih ne vode u produženi boravak u školi.;Parents let their kids stay at their homes alone, so they don't take them to extended stay at school.;men;life together;;;1.0;1;15.2;19.0;;15;2.0;Infrastructure;19;0;Education;Culture & Society;Rights & Dignity;0;1;0.301824;0.0;0.0;1.01676;0.275758;0.181818
318;U nas (BiH) nije došlo do toga da svatko mora imati fakultet.;In B&H, we didn't encounter a situation where everyone needs to have college diploma;men;life together;;;1.0;1;19.0;1.1;;19;0.0;Education;1;10.0;Personal value;Rights & Dignity;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.919192;0.189189
319;U nas (BiH) nije došlo do toga da svatko mora imati dobre ocjene.;Here in B&H we didn't encounter situation that everybody needs to have good grades;men;life together;;;1.0;1;19.0;1.1;;19;0.0;Education;1;10.0;Personal value;Rights & Dignity;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.919192;0.189189
320;Djevojci iz Cima nitko nije rekao da ne smije ići na fakultet na Univerzitetu „Džemal Bijedić“.;A girl from Cim wasn't told that she can't attend faculty at the University Džemal Bijedić;youth;life together;;;1.0;1;6.9;19.3;;6;9.0;Ethno-religious identity;19;3.0;School inclusiveness;Culture & Society;Rights & Dignity;0;1;0.301824;0.0;0.0;1.01676;0.017949;0.181818
321;U Italiji mediji ne pišu da u Bosni i Hercegovini ljudi umiru na ulici zbog Korone.;In Italy, media don't write that people die of Corona in the streets of Bosnia &Herzegovina;men;life together;1.0;;;1;13.0;23.0;;13;0.0;Media;23;0;Health;Culture & Society;Rights & Dignity;1;1;0.301824;0.85446;0.0;0.0;91.0;0.315789
322;Ljudi sa zapadne i istočne strane zajedno u čekaonici čekaju na pregled u ambulanti na zapadnoj strani.;People from west and east side wait together in the waiting room, for appointment at the ambulance on the west side.;youth;life together;;;1.0;1;1.3;23.2;;1;3.0;Social;23;2.0;0;Culture & Society;Rights & Dignity;0;1;0.301824;0.0;0.0;1.01676;0.175676;0.315789
323;Žena iz Cima je bila u Starom gradu.;A woman from Cim was in the Old Town;women;life together;;;1.0;1;2.3;3.1;;2;3.0;Movement;3;10.0;Open Spaces;Security;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;12.133333;0.147436
324;Nikada prije nije toliko ljudi posjetilo Advent u Mostaru kao ove godine.;Never before so many people visited Advent in Mostar as this year;men;life together;;;1.0;1;3.7;2.2;;3;7.0;Activities;2;2.0;Confidence;Culture & Society;Security;0;1;0.301824;0.0;0.0;1.01676;0.050725;0.6
325;Nigdje u regiji (BiH) Zimski grad nije bio organiziran kao u Mostaru.;Nowhere in the region (B&H), the Winter City was organized as it was in Mostar;men;life together;1.0;;;1;3.7;;;3;7.0;Activities;0;0;0;Culture & Society;0;1;1;0.301824;0.85446;0.0;0.0;0.050725;0.0
326;Advent u Mostaru posjećuju i pripadnici drugih vjera.;Advent in Mostar is visited by members of other faiths;youth;life together;;;1.0;1;3.7;6.9;;3;7.0;Activities;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.050725;0.266667
327;Mostarci jako dobro prihvaćaju strance koji dolaze u Stari grad.;Mostarians accept foreigners who come to Mostar very well;men;life together;;;1.0;1;1.3;6.7;;1;3.0;Social;6;7.0;Immigration;Culture & Society;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.175676;0.266667
328;Nema ružnih vijesti o incidentima između građana i turista u Mostaru.;There's no ugly news about incidents between citizens and tourists in Mostar;men;life together;;;1.0;1;20.4;13.0;;20;4.0;Tourism;13;0;Media;Economic Activity & Livelihoods;Culture & Society;0;1;0.301824;0.0;0.0;1.01676;0.105324;0.5
329;Postoji prilazni put do Basilike u Cimu.;There's access road to the Basilica of Cim;men;life together;1.0;;;1;17.1;14.4;;17;10.0;Roads;14;4.0;Religious buildings;Economic Activity & Livelihoods;Culture & Society;1;1;0.301824;0.85446;0.0;0.0;2.426667;0.228571
330;Austro-ugarske utvrde oko Mostara se promoviraju kao turistička atrakcija.;Austro-Hungarian fortresses around Mostar are promoted as tourist attraction;men;life together;;1.0;;1;20.4;3.6;;20;4.0;Tourism;3;6.0;Historic cultural monuments;Economic Activity & Livelihoods;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.105324;0.147436
331;Postoji šetnice oko Austro-ugarskih utvrda oko Mostara.;There's promenade around Austro-Hungarian fortresses near Mostar;men;life together;;1.0;;1;3.6;3.1;;3;6.0;Historic cultural monuments;3;10.0;Open Spaces;Culture & Society;Culture & Society;-1;1;0.301824;0.0;0.862559;0.0;0.050725;0.147436
