#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
146;Na ulasku u Blagaj, postoji mapa sa atrakcijama koje turisti mogu da posjete;At the entrance to Blagaj, there exists a map of the attractions which tourists can visit.;youth;peace;1.0;;1.0;2;10.4;20.4;;10;4.0;Public information;20;4.0;Tourism;Rights & Dignity;Economic Activity & Livelihoods;;;0.528029;0.756477;0.0;0.890244;0.698565;0.68
147;U Pograđu postoji park sa klackalica i ljuljačka i da se igra nogomet;Pograđe has a park with seesaws and swings, as well as a football field.;women;peace;1.0;;1.0;2;3.1;12.1;;3;10.0;Open Spaces;12;10.0;Facilities;Culture & Society;Culture & Society;;;0.528029;0.756477;0.0;0.890244;0.297959;0.341463
148;Kad nas neko napadne na drugoj strani, grada policija treba da pohvata napadače;When someone attacks us on the other side, the city police needs to catch the attackers.;youth;peace;;1.0;1.0;2;5.0;2.1;;5;0.0;Police;2;10.0;Sense of safety;Armed Actors;Security;;;0.528029;0.0;0.744898;0.890244;2.654545;0.557377
149;Ko hoće da radi može zaraditi;Anyone who wants to work can earn money.;women;peace;;2.0;;2;20.8;;;20;8.0;Livelihoods;0;0;0;Economic Activity & Livelihoods;0;;;0.528029;0.0;1.489796;0.0;0.343529;0.0
150;Postoji više klubova poput STK;There exists more clubs like the Table Tennis Club.;men;peace;;2.0;;2;9.7;;;9;7.0;Citizens' associations;0;0;0;Rights & Dignity;0;;;0.528029;0.0;1.489796;0.0;0.235294;0.0
151;Utakmice Veleža i Zrinjskog daju dojam da se živi u miru.;Football matches between Velež and Zrinjski convey the impression of living in harmony.;women;peace;;1.0;1.0;2;12.4;6.1;;12;4.0;Inclusion;6;10.0;Us V Them;Culture & Society;Culture & Society;-1.0;1.0;0.528029;0.0;0.744898;0.890244;1.017422;0.693878
152;U Osnovnoj školi u Blagaju djeca se ne uče mržnji;Children are not taught hatred at Blagaj Elementary School.;men;peace;1.0;1.0;;2;7.3;19.3;;7;3.0;Education;19;3.0;School inclusiveness;Dealing with the Past;Rights & Dignity;;;0.528029;0.756477;0.744898;0.0;0.522361;0.909091
153;Vijesti koje objavljuju mediji nisu ratno huškačke;The news published by the media is not war-mongering;women;peace;1.0;1.0;;2;13.0;6.1;;13;0.0;Media;6;10.0;Us V Them;Culture & Society;Culture & Society;;;0.528029;0.756477;0.744898;0.0;8.111111;0.693878
185;Neće doći do sukoba ako mi prvo ne tražimo ništa / ne dajemo povod;It will not come to conflict if we first do not search for anything/ give a reason;youth;peace;;;1.0;1;6.0;2.0;;6;0.0;Social Relations;2;0;Tranquility/Security;Culture & Society;Security;;;0.264014;0.0;0.0;0.890244;0.043818;0.278689
186;Blagaj nije podijeljen na nacionalne strane;Blagaj is not divided along ethnic lines;youth;peace;;;1.0;1;1.3;6.9;;1;3.0;Social;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;;;0.264014;0.0;0.0;0.890244;0.048829;0.346939
187;Postoji poštovanje između osoba u Blagaju;Respect exists amongst people in Blagaj.;youth;peace;;;1.0;1;1.1;6.0;;1;10.0;Personal value;6;0;Social Relations;Culture & Society;Culture & Society;;;0.264014;0.0;0.0;0.890244;0.048829;0.346939
188;Ako mi se nešto desi u Blagaju znam da će mi svako pomoći;I know that if something happens to me in Blagaj, everyone would help me.;youth;peace;;1.0;;1;6.3;;;6;3.0;Social Trust;0;0;0;Culture & Society;0;;;0.264014;0.0;0.744898;0.0;0.043818;0.0
189;Ja se mogu jednako izraziti ovdje i negdje drugo;I am equally capable of expressing myself here as anywhere else.;youth;peace;1.0;;;1;2.2;6.8;;2;2.0;Confidence;6;8.0;Language;Security;Culture & Society;;;0.264014;0.756477;0.0;0.0;0.140791;0.346939
190;Svi ljudi se udružuju u Blagaju, iako različiti su po vjeroispovijesti;All people from Blagaj unite together despite religious differences.;youth;peace;;1.0;;1;6.3;6.9;;6;3.0;Social Trust;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;;;0.264014;0.0;0.744898;0.0;0.043818;0.346939
191;U Blagaju, mladi koji imaju ambicije i ciljeve mogu da se slože;Young individuals from Blagaj with ambitions and goals can agree.;youth;peace;;;1.0;1;15.1;1.3;;15;10.0;Engagement;1;3.0;Social;Culture & Society;Culture & Society;0.0;1.0;0.264014;0.0;0.0;0.890244;0.178922;0.226087
192;Stariji i mladi ljudi su se okupili da očiste otpad oko Bune;Older and younger people came together to clean the trash around Buna.;youth;peace;;1.0;;1;6.4;18.3;;6;4.0;Activism;18;3.0;Environmental Restoration;Culture & Society;Rights & Dignity;;;0.264014;0.0;0.744898;0.0;0.043818;0.333333
193;Ljudi u Blagaju ne prave požare ljeti;People in Blagaj do not start fires during summer.;youth;peace;;1.0;;1;18.0;3.2;;18;0.0;Environment;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;;;0.264014;0.0;0.744898;0.0;0.121667;0.2
194;Mladi ljudi iz zapadne Hercegovine imaju priliku čuti i drugu stranu priče;Western Herzegovina's young people have the opportunity to hear the other side of the story.;men;peace;;1.0;;1;7.4;15.5;;7;4.0;Truth Telling;15;5;Inclusion;Dealing with the Past;Culture & Society;-1.0;1.0;0.264014;0.0;0.744898;0.0;0.261181;0.354167
195;U Abraševiću u Mostaru se može sa svima družiti i piti kafa;You may get together with anyone and drink coffee in Abrašević, Mostar.;men;peace;;1.0;;1;11.1;9.7;;11;10.0;Cafes and Space;9;7.0;Citizens' associations;Culture & Society;Rights & Dignity;-1.0;1.0;0.264014;0.0;0.744898;0.0;9.733333;0.232877
196;Ne postoje zastave drugih država u Mostaru koje zbunjuju turiste, jer ne znaju da li su još uvijek u BiH ili nekoj drugoj državi;There are no flags of other countries in Mostar, which may cause tourists to become confused as to whether they are still in Bosnia and Herzegovina or in another country.;men;peace;1.0;;;1;8.5;3.3;;8;5.0;Political Symbols;3;3.0;Comfort;Culture & Society;Culture & Society;;;0.264014;0.756477;0.0;0.0;1.586957;0.2
197;Turistički vodiči ne govore „ovo su muslimani, ne kupujte ovdje“;"Travel guides don't say ""these people are Muslim, don't shop here""";men;peace;1.0;;;1;14.2;20.4;;14;2.0;Interfaith relations;20;4.0;Tourism;Culture & Society;Economic Activity & Livelihoods;;;0.264014;0.756477;0.0;0.0;0.760417;0.34
198;Ljudi nalaze način da se izražavaju a da ne povrijede druge;People will figure out how to express themselves without causing harm to others.;women;peace;;1.0;;1;6.8;1.1;;6;8.0;Language;1;10.0;Personal value;Culture & Society;Culture & Society;-1.0;1.0;0.264014;0.0;0.744898;0.0;0.043818;0.226087
199;Mladi koji sad imaju 15-16 godina ne pričaju o ratnim dešavanjima;Young people who are now between the ages of 15 and 16 do not discuss the events of the war.;women;peace;;;1.0;1;15.0;7.6;;15;0.0;Youth;7;6.0;Intergroup;Culture & Society;Dealing with the Past;0.0;1.0;0.264014;0.0;0.0;0.890244;0.178922;0.302326
200;Mladi ljudi imaju sadržaje kojih okupiraju i zbog toga ne razgovaraju o ratnim temama;Young people are preoccupied with other activities/happenings and because of that do not discuss war topics.;women;peace;;;1.0;1;15.1;7.6;;15;10.0;Engagement;7;6.0;Intergroup;Culture & Society;Dealing with the Past;;;0.264014;0.0;0.0;0.890244;0.178922;0.302326
201;U Blagaju postoji društvene aktivnosti gdje se mogu sastati i Adnan i Marko;There are social events in Blagaj where Adnan and Marko can meet.;women;peace;;1.0;;1;6.9;11.2;;6;9.0;Ethno-religious identity;11;2.0;Social;Culture & Society;Culture & Society;;;0.264014;0.0;0.744898;0.0;0.043818;0.6
202;Roditelji iz Blagaj ne vide razlog zašto bi neko mrzio njihovu djecu zato što nisu Katolici, Pravoslavci, itd.;Parents from Blagaj do not see a reason why someone should hate their children because they are not Catholics, Orthodox, etc.;women;peace;1.0;;;1;6.9;15.2;2022-02-12 00:00:00;6;9.0;Ethno-religious identity;15;2.0;Infrastructure;Culture & Society;Culture & Society;1.0;1.0;0.264014;0.756477;0.0;0.0;0.043818;0.354167
203;Bošnjakinja iz Blagaja bere jagode kod pravoslavca;A Bosniak woman from Blagaj picks strawberries at an Orthodox man's garden.;women;peace;1.0;;;1;6.9;20.8;;6;9.0;Ethno-religious identity;20;8.0;Livelihoods;Culture & Society;Economic Activity & Livelihoods;;;0.264014;0.756477;0.0;0.0;0.043818;0.34
204;Ljudi uvažavaju različitosti;People value differences.;women;peace;1.0;;;1;1.3;6.3;;1;3.0;Social;6;3.0;Social Trust;Culture & Society;Culture & Society;1.0;1.0;0.264014;0.756477;0.0;0.0;0.048829;0.346939
205;Nakon rata se u Blagaj vratilo dosta Katoličkih i Pravoslavnih porodica;Many Catholic and Orthodox families returned to Blagaj after the war.;women;peace;;1.0;;1;7.2;6.9;;7;2.0;Returns;6;9.0;Ethno-religious identity;Dealing with the Past;Culture & Society;-1.0;1.0;0.264014;0.0;0.744898;0.0;0.261181;0.346939
206;Blagajac Bošnjak ima djevojku Hrvaticu.;A Bosniak from Blagaj has a Croatian girlfriend.;women;peace;;1.0;;1;6.2;6.9;;6;2.0;Personal relationships;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;-1.0;1.0;0.264014;0.0;0.744898;0.0;0.043818;0.346939
207;Kod Blagajke koja proizvodi cvijeće i rasade kupuju sve tri vjere i nikad nije bilo sukoba na nacionalnoj osnovi*;People of all three religions buy flowers and seedlings cultivated by a woman from Blagaj, and there has never been a national conflict.;women;peace;1.0;;;1;20.1;6.9;;20;10.0;Inclusivity;6;9.0;Ethno-religious identity;Economic Activity & Livelihoods;Culture & Society;;;0.264014;0.756477;0.0;0.0;0.171765;0.346939
208;Poštivanje drugih i uvažavanje vjerskih različitosti je bitno*;Respect for others and respect for religious differences is essential;women;peace;;1.0;;1;14.2;1.1;;14;2.0;Interfaith relations;1;10.0;Personal value;Culture & Society;Culture & Society;-1.0;1.0;0.264014;0.0;0.744898;0.0;0.760417;0.226087
209;Svi ljudi različiti vjere se udruže;People of all religions gather together.;youth;peace;;1.0;;1;14.2;1.3;;14;2.0;Interfaith relations;1;3.0;Social;Culture & Society;Culture & Society;-1.0;1.0;0.264014;0.0;0.744898;0.0;0.760417;0.226087
210;Postuje kante za otpad u Blagaju;There are trash cans in Blagaj.;youth;peace;1.0;;;1;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;1.0;1.0;0.264014;0.756477;0.0;0.0;0.121667;0.289474
211;Često postoje akcije prikupljanje otpada u Blagaju;There are often waste collection actions in Blagaj.;youth;peace;;1.0;;1;18.3;6.4;;18;3.0;Environmental Restoration;6;4.0;Activism;Rights & Dignity;Culture & Society;;;0.264014;0.0;0.744898;0.0;0.121667;0.346939
212;Otpad nije najveći problem u državi;The state's biggest issue isn't waste.;youth;peace;;1.0;;1;18.1;9.3;;18;10.0;Waste management Services;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;;;0.264014;0.0;0.744898;0.0;0.121667;0.232877
213;Na Tekiji u Blagaju ne stoji smeće kraj kante sedam dana;At Tekija in Blagaj, the trash does not stay at the end of the trashcan for 7 days.;youth;peace;;1.0;;1;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;;;0.264014;0.0;0.744898;0.0;0.121667;0.289474
214;Restorani imaju dovoljno mjesta za odlaganje smeća;Restaurants have plenty of space for waste disposal.;youth;peace;;;1.0;1;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;;;0.264014;0.0;0.0;0.890244;0.121667;0.289474
215;Postoji više kontejnera za restorane u Blagaju;There are more trash cans for restaurants in Blagaj.;youth;peace;;1.0;;1;18.1;10.6;;18;10.0;Waste management Services;10;6.0;Public utilities;Rights & Dignity;Rights & Dignity;-1.0;1.0;0.264014;0.0;0.744898;0.0;0.121667;0.289474
216;Ljudi ne stvaraju sami ilegalne deponije (građevinski otpad);People do not create unlawful landfills on their own (construction waste);youth;peace;;;1.0;1;18.2;4.3;;18;2.0;Waste prevention;4;3.0;Non-violent Crime;Rights & Dignity;Rights & Dignity;0.0;1.0;0.264014;0.0;0.0;0.890244;0.121667;0.242424
217;Postoji organizacija koja skupi mlade ljudi da bi Blagaj izgledao ljepše;There is an organization that brings young people together in order for Blagaj to appear more beautiful.;youth;peace;;;1.0;1;15.0;9.7;;15;0.0;Youth;9;7.0;Citizens' associations;Culture & Society;Rights & Dignity;;;0.264014;0.0;0.0;0.890244;0.178922;0.232877
218;Mladi ljudi iz Blagaja daju svoje predloge zakone kako bi Blagaj izgledao ljepše;Blagaj's young people give their own proposals for laws in service of Blagaj looking more beautiful.;youth;peace;1.0;;;1;15.1;9.0;;15;10.0;Engagement;9;0;Governance;Culture & Society;Rights & Dignity;;;0.264014;0.756477;0.0;0.0;0.178922;0.232877
219;Postoji novčana kazna kad neko odlaže otpad na ilegalan način;There exists a monetary fine when someone disposes of trash in an illegal way.;youth;peace;1.0;;;1;4.3;18.2;;4;3.0;Non-violent Crime;18;2.0;Waste prevention;Rights & Dignity;Rights & Dignity;1.0;1.0;0.264014;0.756477;0.0;0.0;0.55303;0.333333
220;Blagaj ima popravljenu osnovnu školu;Blagaj has a fixed elementary school.;youth;peace;;;1.0;1;17.4;19.0;;17;4.0;Buildings;19;0;Education;Economic Activity & Livelihoods;Rights & Dignity;0.0;1.0;0.264014;0.0;0.0;0.890244;0.238562;0.454545
221;Blagaj ima vatrogasnu stanicu;There is a fire station in Blagaj.;youth;peace;;1.0;;1;10.6;17.4;;10;6.0;Public utilities;17;4.0;Buildings;Rights & Dignity;Economic Activity & Livelihoods;;;0.264014;0.0;0.744898;0.0;0.349282;0.235294
222;U Blagaju postoji više firma koje zapošljavaju ljude;In Blagaj there are more companies which employ people.;youth;peace;;1.0;;1;20.0;20.2;;20;0.0;Business;20;2.0;Hiring & employment;Economic Activity & Livelihoods;Economic Activity & Livelihoods;-1.0;1.0;0.264014;0.0;0.744898;0.0;0.171765;0.34
223;U Blagaju ima rekonstrukcije objekata;In Blagaj there are reconstructions of objects/buildings.;youth;peace;;1.0;;1;17.4;;;17;4.0;Buildings;0;0;0;Economic Activity & Livelihoods;0;;;0.264014;0.0;0.744898;0.0;0.238562;0.0
224;U Blagaju postoji više atrakcija kao u Starom Gradu u Mostaru;Just like in Mostar's Old Town, there are more attractions in Blagaj.;youth;peace;;1.0;;1;20.4;;attraction is a place tourists can visit;20;4.0;Tourism;0;0;0;Economic Activity & Livelihoods;0;;;0.264014;0.0;0.744898;0.0;0.171765;0.0
225;Blagaj ima semafor kod škole;There is a traffic light near the school in Blagaj.;youth;peace;1.0;;;1;21.2;19.0;;21;2.0;Traffic;19;0;Education;Culture & Society;Rights & Dignity;;;0.264014;0.756477;0.0;0.0;12.166667;0.454545
226;Političari nisu korumpirani;Politicians are not corrupt;women;peace;;;1.0;1;4.2;;;4;2.0;Corruption;0;0;0;Rights & Dignity;0;0.0;1.0;0.264014;0.0;0.0;0.890244;0.55303;0.0
227;Ljudi koji javno kritikuju nepravdu mogu dobiti posao;People who publicly criticize injustice may get a job.;women;peace;1.0;;;1;20.2;4.2;;20;2.0;Hiring & employment;4;2.0;Corruption;Economic Activity & Livelihoods;Rights & Dignity;1.0;1.0;0.264014;0.756477;0.0;0.0;0.171765;0.242424
228;Omladina u Blagaju bi birala predsjednika za zajednicu koji bi radio na tome da Blagaj ide unaprijed;Blagaj's youth would elect a community president who would work that Blagaj moves forward.;youth;peace;;1.0;;1;15.1;;;15;10.0;Engagement;0;0;0;Culture & Society;0;;;0.264014;0.0;0.744898;0.0;0.178922;0.0
229;Omladina ima posla i osiguranu egzistenciju;The youth have jobs and a secure existence.;men;peace;1.0;;;1;15.4;20.5;;15;4.0;Livelihoods;20;5;Youth employment;Culture & Society;Economic Activity & Livelihoods;;;0.264014;0.756477;0.0;0.0;0.178922;0.34
230;Ljudi zarađuju dovoljno za pristojan život;People make enough money for a decent life.;men;peace;1.0;;;1;20.8;;;20;8.0;Livelihoods;0;0;0;Economic Activity & Livelihoods;0;1.0;1.0;0.264014;0.756477;0.0;0.0;0.171765;0.0
231;Ime osobe nije razlog za nedobijanje posla;A person's name is not a reason for them not to get hired.;women;peace;1.0;;;1;1.3;20.2;;1;3.0;Social;20;2.0;Hiring & employment;Culture & Society;Economic Activity & Livelihoods;1.0;1.0;0.264014;0.756477;0.0;0.0;0.048829;0.34
232;Ljudi koji nisu pripadnici neke odredenje stranke imaju mogućnosti da dobiju posao;People who are not members of a certain political party have the possibility to get a job.;women;peace;1.0;;;1;20.2;9.9;;20;2.0;Hiring & employment;9;9.0;Political parties;Economic Activity & Livelihoods;Rights & Dignity;;;0.264014;0.756477;0.0;0.0;0.171765;0.232877
233;U Blagaju ljudi vole sport a ne huliganstvo;In Blagaj, people love sports and not hooliganism.;men;peace;;;1.0;1;4.1;12.0;;4;10.0;Sport & Hooliganism;12;0;Sport;Rights & Dignity;Culture & Society;0.0;1.0;0.264014;0.0;0.0;0.890244;0.55303;0.170732
234;U Mostaru nema navijačkih nereda;There are no fan riots in Mostar;men;peace;1.0;;;1;4.1;;;4;10.0;Sport & Hooliganism;0;0;0;Rights & Dignity;0;1.0;1.0;0.264014;0.756477;0.0;0.0;0.55303;0.0
