#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
178;Mnogo ljudi šeta svog psa po Bijelom Brijegu.;A lot of people walk their dogs around Bijeli Brijeg.;men;life together;1.0;;2.0;3;3.1;10.7;;3;10.0;Open Spaces;10;7.0;Animals;Culture & Society;Rights & Dignity;1;1;0.811765;1.016575;0.0;1.175719;0.05144;0.789474
179;Tijekom Adventa bude mnogo prodajnih kućica.;There will be a lot of outlets during Advent.;men;life together;2.0;1.0;;3;20.6;3.7;;20;6.0;Small businesses;3;7.0;Activities;Economic Activity & Livelihoods;Culture & Society;1;1;0.811765;2.033149;1.022222;0.0;5.75;0.671233
180;Druženje na otvorenom tijekom pandemije je zbližilo mlade ljude.;During the pandemic, young people came together to socialize outside.;men;life together;;2.0;1.0;3;11.4;15.0;;11;4.0;Informal;15;0;Youth;Culture & Society;Culture & Society;-2;1;0.811765;0.0;2.044444;0.587859;0.048294;0.481481
181;Djevojka s dijabetesom ne mora plaćati 120 Eur mjesečno za liječenje.;A girl with diabetes does not have to pay 120 Euros per month for treatment.;youth;life together;1.0;;2.0;3;23.2;;;23;2.0;0;0;0;0;Rights & Dignity;0;1;1;0.811765;1.016575;0.0;1.175719;46.0;0.0
215;Na Bijelom Brijegu imaju dva-tri kvalitetna lokala gdje ljudi zajedno prate utakmice.;There are two or three nice bars at Bijeli Brijeg where people can watch sport matches together.;men;life together;;1.0;1.0;2;11.1;12.3;;11;10.0;Cafes and Space;12;3.0;Activities;Culture & Society;Culture & Society;-1;1;0.541176;0.0;1.022222;0.587859;0.032196;0.344828
216;Mladog muškarca sa Bijelog Brijega često zovu kad treba unijeti kauč u stan.;When a young man from Bijeli Brijeg is needed to move a couch into the flat, he is often called.;men;life together;;2.0;;2;6.1;;2022-02-14;6;10.0;Us V Them;0;0;0;Culture & Society;0;-2;2;0.541176;0.0;2.044444;0.0;0.042153;0.0
217;Mladi iz drugih naselja ne dolaze da puštaju glasnu glazbu navečer na parkingu.;Young people from nearby communities do not come to the parking lot in the evening to play loud music.;men;life together;;2.0;;2;15.0;3.1;;15;0.0;Youth;3;10.0;Open Spaces;Culture & Society;Culture & Society;-2;2;0.541176;0.0;2.044444;0.0;0.087369;0.447489
218;Pored obitelji, djevojka ima krug prijatelja bez kojih ne bi mogla živjeti.;Aside from her family, the girl has a group of friends without whom she could not live.;youth;life together;;;2.0;2;11.0;6.2;;11;0.0;Socializing;6;2.0;Personal relationships;Culture & Society;Culture & Society;0;2;0.541176;0.0;0.0;1.175719;0.032196;0.463918
219;Djevojka sa Bijelog Brijega više vremena provodi s prijateljima nego s obitelji.;The girl from Bijeli Brijeg spends more time with friends than with family.;youth;life together;1.0;;1.0;2;6.2;11.0;;6;2.0;Personal relationships;11;0;Socializing;Culture & Society;Culture & Society;1;1;0.541176;1.016575;0.0;0.587859;0.042153;0.354331
220;Ljudi iz dijaspore se vraćaju u Mostar da žive.;People from the diaspora are returning to Mostar to live.;youth;life together;;1.0;1.0;2;7.2;;;7;2.0;Returns;0;0;0;Dealing with the Past;0;-1;1;0.541176;0.0;1.022222;0.587859;184.0;0.0
221;U parku Zrinjevac, roditelji se upoznavaju.;Parents meet at Zrinjevac Park.;youth;life together;;2.0;;2;11.1;3.1;;11;10.0;Cafes and Space;3;10.0;Open Spaces;Culture & Society;Culture & Society;-2;2;0.541176;0.0;2.044444;0.0;0.032196;0.447489
222;Stariji ljudi u Mostaru shvaćaju da u Mostaru živi puno više stanovništva nego prije.;Older people in Mostar realize that many more residents live in Mostar than previously.;youth;life together;;1.0;1.0;2;6.6;;;6;6.0;Inter-generational Relations;0;0;0;Culture & Society;0;-1;1;0.541176;0.0;1.022222;0.587859;0.042153;0.0
223;Mladi ljudi u Mostaru razumiju da je starijima teško promijeniti nešto što su mislili cijeli život.;Young people in Mostar realize how difficult it is for older people to alter their minds about something they have believed in for their whole life.;youth;life together;2.0;;;2;6.6;15.0;;6;6.0;Inter-generational Relations;15;0;Youth;Culture & Society;Culture & Society;2;2;0.541176;2.033149;0.0;0.0;0.042153;0.320988
224;Kumovi roditelja žene sa Bijelog Brijega su bili susjedi pa su postali prijatelji za čitav život.;Since the woman's godparents from Bijelo Brijeg lived next door, they became lifelong friends.;women;life together;;2.0;;2;6.12;6.2;;6;12.0;Neighbor Relations;6;2.0;Personal relationships;Culture & Society;Culture & Society;-2;2;0.541176;0.0;2.044444;0.0;0.042153;0.463918
225;"Mlada žena sa Bijelog Brijega ima društvo koje se druži tako što smišlja nove načine kako se družiti (npr. ""Secret Santa"" tajno darivanje).";"A young woman from Bijeli Brijeg lives in a culture where people interact by inventing new ways to interact (e.g. ""Secret Santa"" secret giving).";women;life together;1.0;;1.0;2;6.2;11.0;;6;2.0;Personal relationships;11;0;Socializing;Culture & Society;Culture & Society;1;1;0.541176;1.016575;0.0;0.587859;0.042153;0.354331
226;Mlada žena sa svojim društvom ide na piknik u park Zrinjevac.;A young woman and her friends go to Zrinjevac Park for a picnic.;women;life together;;;2.0;2;11.4;3.5;;11;4.0;Informal;3;5;Use of outdoors;Culture & Society;Culture & Society;0;2;0.541176;0.0;0.0;1.175719;0.032196;0.447489
227;Ljudi nemaju 100 izgovora da ne bi otišli u goste kod svojih prijatelja.;People don't make 100 excuses for not visiting their friends.;women;life together;;1.0;1.0;2;11.0;6.2;;11;0.0;Socializing;6;2.0;Personal relationships;Culture & Society;Culture & Society;-1;1;0.541176;0.0;1.022222;0.587859;0.032196;0.463918
228;Muškarci na Bijelom Brijegu sjede zajedno na klupama kod parkinga.;At Bijeli Brijeg, the men are sitting together on benches near the parking lot.;women;life together;;2.0;;2;11.4;3.1;;11;4.0;Informal;3;10.0;Open Spaces;Culture & Society;Culture & Society;-2;2;0.541176;0.0;2.044444;0.0;0.032196;0.447489
229;Organizirane su aktivnosti za druženje u prostorijama MZ Bijeli Brijeg (npr. pilates).;In the premises of the Mjesna zajednica of Bijeli Brijeg, socializing activities were arranged (eg Pilates).;women;life together;1.0;1.0;;2;9.6;11.2;;9;6.0;Mjesna zajednica;11;2.0;Social;Rights & Dignity;Culture & Society;0;1;0.541176;1.016575;1.022222;0.0;0.494624;0.354331
230;Ljudi u Mostaru imaju vremena za druženje sa susjedima;People in Mostar have time to socialize with neighbors;women;life together;1.0;1.0;;2;11.4;6.12;;11;4.0;Informal;6;12.0;Neighbor Relations;Culture & Society;Culture & Society;0;1;0.541176;1.016575;1.022222;0.0;0.032196;0.463918
231;Na Bijelom Brijegu susjed pozove susjeda da pita treba li išta iz trgovine.;A neighbor at Bijeli Brijeg calls another neighbor to see if he needs anything from the store.;women;life together;2.0;;;2;6.1;6.2;2022-02-14;6;10.0;Us V Them;6;2.0;Personal relationships;Culture & Society;Culture & Society;2;2;0.541176;2.033149;0.0;0.0;0.042153;0.463918
232;Momku sa Bijelog Brijega je bilo drago kako su ljudi jedne vjeroispovijesti pozivali druge da slave sa njima blagdane u prosincu.;The guy from Bijeli Brijeg was glad that people of one religion welcomed others to celebrate the holidays with them in December.;youth;life together;1.0;;1.0;2;14.2;;;14;2.0;Interfaith relations;0;0;0;Culture & Society;0;1;1;0.541176;1.016575;0.0;0.587859;184.0;0.0
233;Postavljene su klupe kod stepenica na Bijelom Brijegu.;At Bijeli Brijeg, benches have been placed at the top of the steps.;men;life together;;2.0;;2;3.1;17.2;;3;10.0;Open Spaces;17;2.0;Public Spaces;Culture & Society;Economic Activity & Livelihoods;-2;2;0.541176;0.0;2.044444;0.0;0.034293;0.468085
234;Postoji dovoljno parkinga u blizini bolnice SKB Mostar, pa za vrijeme posjeta u bolnici, nije nemoguće naći parking na Bijelom Brijegu.;There is enough parking space near the University Clinical Hospital of Mostar, thus finding parking space in Bijeli Brijeg during a visit to the hospital is not difficult.;youth;life together;1.0;;1.0;2;21.1;23.2;;21;10.0;Parking;23;2.0;0;Culture & Society;Rights & Dignity;1;1;0.541176;1.016575;0.0;0.587859;15.333333;0.666667
235;Grad je popravio park Zrinjevac (npr. stavili su novi tobogan).;The Zrinjevac park was repaired by the city (for example, they installed a new slide).;youth;life together;;;2.0;2;3.8;9.3;;3;8.0;Condition;9;3.0;Political functionality;Culture & Society;Rights & Dignity;0;2;0.541176;0.0;0.0;1.175719;0.034293;0.387097
236;Postoji dugo šetalište s rasvjetom u Mostaru.;There is a long promenade with illumination in Mostar.;youth;life together;;1.0;1.0;2;3.1;17.3;;3;10.0;Open Spaces;17;3.0;Public Lighting;Culture & Society;Economic Activity & Livelihoods;-1;1;0.541176;0.0;1.022222;0.587859;0.034293;0.468085
237;Može se primijetiti da puno više ljudi u Mostaru trči.;A lot of people may be seen running in Mostar.;youth;life together;2.0;;;2;23.5;3.5;;23;5.0;0;3;5;Use of outdoors;Rights & Dignity;Culture & Society;2;2;0.541176;2.033149;0.0;0.0;30.666667;0.447489
238;Mostarski polumaraton okuplja veliki broj trkača.;The Mostar Half Marathon brings together a large number of runners.;youth;life together;1.0;1.0;;2;12.0;3.7;;12;0.0;Sport;3;7.0;Activities;Culture & Society;Culture & Society;0;1;0.541176;1.016575;1.022222;0.0;0.634483;0.447489
239;U Mostaru postoji prostor za sportsko klizanje.;There is a skating rink in Mostar;youth;life together;;2.0;;2;17.2;12.1;;17;2.0;Public Spaces;12;10.0;Facilities;Economic Activity & Livelihoods;Culture & Society;-2;2;0.541176;0.0;2.044444;0.0;0.711799;0.344828
240;Izbori se održavaju svake godine.;Elections are held every year.;men;life together;1.0;1.0;;2;9.3;;;9;3.0;Political functionality;0;0;0;Rights & Dignity;0;0;1;0.541176;1.016575;1.022222;0.0;0.494624;0.0
241;Kada bi Mjesna zajednica pokrenuli neku zajedničku akciju, više građana bi se uključilo.;More residents would participate if the Mjesna zajednica started a joint action.;youth;life together;;;2.0;2;6.4;9.6;;6;4.0;Activism;9;6.0;Mjesna zajednica;Culture & Society;Rights & Dignity;0;2;0.541176;0.0;0.0;1.175719;0.042153;0.387097
242;Novi gradonačelnik Mostara popravlja situaciju s parkingom u Mostaru.;Mostar's new mayor is working to improve the city's parking issue.;youth;life together;;;2.0;2;21.1;9.1;;21;10.0;Parking;9;10.0;City politics;Culture & Society;Rights & Dignity;0;2;0.541176;0.0;0.0;1.175719;15.333333;0.387097
243;Grad Mostar daje poticaj ljudima koji se bave ručnim radom.;People who work in handicrafts are given incentives by the city of Mostar.;men;life together;2.0;;;2;9.8;20.6;;9;8.0;Access to public funds;20;6.0;Small businesses;Rights & Dignity;Economic Activity & Livelihoods;2;2;0.541176;2.033149;0.0;0.0;0.494624;0.75
244;Univerzitet i Sveučilište dosta surađuju.;Mostar's universities frequently collaborate.;youth;life together;;1.0;1.0;2;19.3;1.0;;19;3.0;School inclusiveness;1;0;Integration and Acceptance;Rights & Dignity;Culture & Society;-1;1;0.541176;0.0;1.022222;0.587859;4.088889;0.333333
245;Običan Radio, putem svog Instagram profila, pomaže u promicanju malih biznisa kroz nagradne igre.;Običan Radio (Ordinary Radio) uses giveaways to promote local businesses through its Instagram account.;youth;life together;;;2.0;2;13.1;20.6;;13;10.0;Traditional;20;6.0;Small businesses;Culture & Society;Economic Activity & Livelihoods;0;2;0.541176;0.0;0.0;1.175719;13.142857;0.75
246;Advent je svake godine sve bolji.;Advent is getting better every year.;men;life together;1.0;;1.0;2;3.1;3.7;;3;10.0;Open Spaces;3;7.0;Activities;Culture & Society;Culture & Society;1;1;0.541176;1.016575;0.0;0.587859;0.034293;0.447489
247;Često se organiziraju koncerti na stadionu pod Bijelim Brijegom.;Concerts are frequently held at Bijeli Brijeg's stadium.;men;life together;1.0;;1.0;2;3.7;3.1;;3;7.0;Activities;3;10.0;Open Spaces;Culture & Society;Culture & Society;1;1;0.541176;1.016575;0.0;0.587859;0.034293;0.447489
248;"Djeca iz vrtića, osnovnih i srednjih škola iz čitavog Mostara sudjeluju na festivalu ""Dani kruha"" na šetalištu - ispred Kosače.";"On the promenade, in front of Kosača, children from kindergartens, primary and secondary schools from all across Mostar are taking part in the ""Days of Bread"" festival.";youth;life together;1.0;1.0;;2;19.4;6.9;;19;4.0;Student activities;6;9.0;Ethno-religious identity;Rights & Dignity;Culture & Society;0;1;0.541176;1.016575;1.022222;0.0;4.088889;0.463918
249;U Kosači se organiziraju koncerti.;Concerts are organized in Kosača.;youth;life together;;1.0;1.0;2;3.7;;;3;7.0;Activities;0;0;0;Culture & Society;0;-1;1;0.541176;0.0;1.022222;0.587859;0.034293;0.0
250;Djeca s posebnim potrebama češće prodaju ispred Mepasa stvari koje su pravili, a ne samo oko Božića.;Children with special needs are more likely to sell items they've created in front of Mepas Mall at any time of year, not just around the holidays.;youth;life together;;;2.0;2;15.5;15.4;;15;5.0;Inclusion;15;4.0;Livelihoods;Culture & Society;Culture & Society;0;2;0.541176;0.0;0.0;1.175719;0.087369;0.320988
251;Na Bijelom Brijegu funkcionira održavanje zgrada.;Building maintenance is being carried out at Bijeli Brijeg.;youth;life together;1.0;1.0;;2;17.4;;;17;4.0;Buildings;0;0;0;Economic Activity & Livelihoods;0;0;1;0.541176;1.016575;1.022222;0.0;0.711799;0.0
252;Ljudi koji bacaju smeću u okolini dobiju novčanu kažnu.;Those who toss waste in the area will be fined.;youth;life together;1.0;;1.0;2;18.2;4.3;;18;2.0;Waste prevention;4;3.0;Non-violent Crime;Rights & Dignity;Rights & Dignity;1;1;0.541176;1.016575;0.0;0.587859;3.22807;0.666667
253;Talentovani ljudi imaju mogućnost da se pokažu u Mostaru.;Talented people can demonstrate their abilities in Mostar;youth;life together;2.0;;;2;15.0;6.3;;15;0.0;Youth;6;3.0;Social Trust;Culture & Society;Culture & Society;2;2;0.541176;2.033149;0.0;0.0;0.087369;0.463918
306;Ljudi na Bijelom Brijegu se lako spontano okupe (nije im potreban ni povod, ni plan ni dan).;People at Bijeli Brijeg meet up on the spur of the moment (they don't need an occasion, a plan, or a specific day).;men;life together;;;1.0;1;11.0;;;11;0.0;Socializing;0;0;0;Culture & Society;0;0;1;0.270588;0.0;0.0;0.587859;0.016098;0.0
307;Mladi nisu udaljeni jer se dovoljno druže.;Young people do not feel distanced since they socialize often enough.;men;life together;;;1.0;1;11.0;15.0;;11;0.0;Socializing;15;0;Youth;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.016098;0.160494
308;Muškarac s Bijelog Brijega zajedno s kolegama s posla ide na planinarenje.;A man from Bijeli Brijeg goes hiking with his coworkers.;men;life together;;1.0;;1;11.4;3.5;;11;4.0;Informal;3;5;Use of outdoors;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.016098;0.223744
309;Muškarac s Bijelog Brijega zajedno s kolegama s posla ide na roštilj.;A man from Bijeli Brijeg gets together with his coworkers for a barbeque.;men;life together;;1.0;;1;11.4;3.5;;11;4.0;Informal;3;5;Use of outdoors;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.016098;0.223744
310;Muškarac s Bijelog Brijega zajedno s kolegama s posla ide na biciklističke ture.;A man from Bijeli Brijeg enjoys going on bicycle rides with his coworkers.;men;life together;;1.0;;1;11.4;3.5;;11;4.0;Informal;3;5;Use of outdoors;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.016098;0.223744
311;Muškarac s Bijelog Brijega zajedno s kolegama s posla ide u ribu.;A man from Bijeli Brijeg goes fishing with his coworkers.;men;life together;;1.0;;1;11.4;3.5;;11;4.0;Informal;3;5;Use of outdoors;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.016098;0.223744
312;Mladi se ne deru tijekom druženja na parkingu navečer.;Young people do not yell while hanging out in the parking lot in the evening;men;life together;;;1.0;1;3.1;3.2;;3;10.0;Open Spaces;3;2.0;Public Ownership;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.017147;0.223744
313;Stanari Bijelog Brijega su se samostalno organizirali da urede boćalište, tako što su dovezli par kamiona pijeska.;Residents of Bijeli Brijeg joined together to set up the bocce court, bringing a couple of sand trucks with them.;men;life together;;1.0;;1;3.2;12.1;;3;2.0;Public Ownership;12;10.0;Facilities;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.017147;0.172414
314;Obitelji sa puno djece, su uvijek u kontaktu.;Families with a lot of children are able to stay in touch.;youth;life together;;;1.0;1;15.0;6.2;;15;0.0;Youth;6;2.0;Personal relationships;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.043685;0.231959
315;Ako ima neki problem, djeca u obitelji su tu jedni za druge.;If there is a problem, children in the family will help each other.;youth;life together;;;1.0;1;6.2;15.0;;6;2.0;Personal relationships;15;0;Youth;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.021077;0.160494
316;Djevojka koja radi u kafiću u Cimu upoznaje tamo mladež.;A girl who works in a café at Cim meets young people.;youth;life together;;;1.0;1;20.5;11.0;;20;5.0;Youth employment;11;0;Socializing;Economic Activity & Livelihoods;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;1.916667;0.177165
317;Obitelj sa Bijelog Brijega odveze i doveze dvije bake koje nemaju nikoga svog.;Since two grandmothers have no one of their own, the family from Bijeli Brijeg assists them.;youth;life together;1.0;;;1;6.1;6.6;2022-02-14;6;10.0;Us V Them;6;6.0;Inter-generational Relations;Culture & Society;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.021077;0.231959
318;Kad neko kaže,“čisti se ovo,” onda drugi kažu, “kako je to fino, hajmo se mi pridružiti.”;"When someone says, ""this is being cleaned up,"" others say, ""How nice, let's join.""";youth;life together;;;1.0;1;3.2;18.0;;3;2.0;Public Ownership;18;0;Environment;Culture & Society;Rights & Dignity;0;1;0.270588;0.0;0.0;0.587859;0.017147;0.315789
319;U svakom naselju u Mostaru ljudi se dogovaraju sami, kako bi uljepšali svoje naselje.;People in each community in Mostar develop their own plans to beautify their surroundings.;youth;life together;;1.0;;1;3.2;18.0;;3;2.0;Public Ownership;18;0;Environment;Culture & Society;Rights & Dignity;-1;1;0.270588;0.0;1.022222;0.0;0.017147;0.315789
320;Par iz Italije je došao živjeti u Mostar, zbog slobode tijekom pandemije.;Due to the freedom during the pandemic, an Italian couple moved to Mostar.;youth;life together;;1.0;;1;6.7;;;6;7.0;Immigration;0;0;0;Culture & Society;0;-1;1;0.270588;0.0;1.022222;0.0;0.021077;0.0
321;Ljudi koji nisu iz Mostara dolaze u Mostar i druže se s ljudima iz Mostara.;People from outside of Mostar visit the city and socialize with the locals.;youth;life together;;;1.0;1;11.0;1.0;;11;0.0;Socializing;1;0;Integration and Acceptance;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.016098;0.166667
322;U Mostaru ljudi poštuju osobe sa zdravstvenim problemima poput Down sindroma.;People with disabilities, such as Down syndrome, are respected in Mostar.;youth;life together;;1.0;;1;1.1;23.6;;1;10.0;Personal value;23;6.0;0;Culture & Society;Rights & Dignity;-1;1;0.270588;0.0;1.022222;0.0;0.306667;0.333333
323;Ljudi u Mostaru naučili su više o zdravstvenim problemima kao što je Down sindrom.;People in Mostar have gained a better understanding of health problems such as Down syndrome.;youth;life together;;1.0;;1;23.6;23.4;;23;6.0;0;23;4.0;0;Rights & Dignity;Rights & Dignity;-1;1;0.270588;0.0;1.022222;0.0;15.333333;0.333333
324;Stariji ljudi u Mostaru shvaćaju da je tehnologija napredovala.;Mostar's senior citizens are aware that technology has advanced.;youth;life together;;;1.0;1;6.5;;;6;5.0;Technology;0;0;0;Culture & Society;0;0;1;0.270588;0.0;0.0;0.587859;0.021077;0.0
325;Djevojci sa Bijelog Brijega je lijepo slušati priče svojih roditelja kako je prije, jedna osoba u selu imala jedini televizor koji su svi išli gledati.;Listening to her parents' stories of how, in the past, only one person in the village had a TV set, so everyone gathered to watch is fun to a girl from Bijeli Brijeg.;youth;life together;;;1.0;1;15.2;6.5;;15;2.0;Infrastructure;6;5;Technology;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.043685;0.231959
326;Tehnologija je fantastična stvar jer omogućuje obiteljima da se viđaju kada fizički nisu jedni s drugim.;Technology is great because it allows families to see one other even when they are physically apart.;women;life together;;1.0;;1;6.2;6.5;;6;2.0;Personal relationships;6;5;Technology;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.021077;0.231959
327;Kada čovjeku, koji je sjedio u jednom kafiću, nije bilo dobro – svi su priskočili da pomognu dok hitna pomoć nije došla.;When a man at a cafe felt ill, everyone rushed to assist him until an ambulance arrived.;women;life together;;1.0;;1;23.2;6.3;;23;2.0;0;6;3.0;Social Trust;Rights & Dignity;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;15.333333;0.231959
328;Ljudima nije čudno što mlada žena sa Bijelog Brijega usvaja nove pozitivne navike (danski način, Hygge).;People are not surprised that a young woman from Bijeli Brijeg is forming new healthy habits (Danish way, Hygge).;women;life together;1.0;;;1;23.1;1.1;;23;10.0;Mental Health;1;10.0;Personal value;Rights & Dignity;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;15.333333;0.166667
329;Ljudi poznaju probleme svojih susjeda tako da im mogu pomoći;People are aware of their neighbors' concerns and are able to assist them.;women;life together;;;1.0;1;6.1;;2022-02-14;6;10.0;Us V Them;0;0;0;Culture & Society;0;0;1;0.270588;0.0;0.0;0.587859;0.021077;0.0
330;Ljudi na selima drže ulazna vrata otključanima, pa ih susjedi posjećuju bez najave.;Villagers leave their front doors open, allowing neighbors to drop by without having to announce it.;women;life together;;1.0;;1;6.1;;2022-02-14;6;10.0;Us V Them;0;0;0;Culture & Society;0;-1;1;0.270588;0.0;1.022222;0.0;0.021077;0.0
331;Žena sa Bijelog Brijega ima stariju susjedu koja joj samo pozvoni i kaže „napravi kavu“.;"A woman from Bijeli Brijeg has an older neighbor who just calls her and says ""make coffee"".";women;life together;;;1.0;1;6.12;22.0;;6;12.0;Neighbor Relations;22;0;Gender;Culture & Society;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;0.021077;0.333333
332;Žena sa Bijelog Brijega ima iste prijatelje od prije 40 godina bez obzira na etničku pripadnost.;A woman from Bijeli Brijeg has the same friends as she had 40 years ago, regardless of ethnicity.;women;life together;1.0;;;1;6.2;6.9;;6;2.0;Personal relationships;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.021077;0.231959
333;Ljudi iz inostranstva kažu da je Mostar grad sa dušom.;Mostar is described as a city with a soul by visitors from other countries.;women;life together;1.0;;;1;20.4;1.3;;20;4.0;Tourism;1;3.0;Social;Economic Activity & Livelihoods;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;1.916667;0.166667
334;Advent u Mostaru se organizira unatrag nekih 5-6 godina.;For the past 5-6 years, Advent has been held in Mostar.;youth;life together;;1.0;;1;3.7;;;3;7.0;Activities;0;0;0;Culture & Society;0;-1;1;0.270588;0.0;1.022222;0.0;0.017147;0.0
335;Đemo je dao pečat prostoru Trimuše.;Djemo left a mark on the area of Trimuša.;men;life together;;1.0;;1;6.4;;;6;4.0;Activism;0;0;0;Culture & Society;0;-1;1;0.270588;0.0;1.022222;0.0;0.021077;0.0
336;Parkić kod Mrtvare je uređen (raslinje je posječeno).;The park near Mrtvara has been renovated (vegetation has been cut down).;men;life together;;1.0;;1;3.8;3.1;;3;8.0;Condition;3;10.0;Open Spaces;Culture & Society;Culture & Society;-1;1;0.270588;0.0;1.022222;0.0;0.017147;0.223744
337;Posađeno je cvijeće kod stepenica na Bijelom Brijegu.;Flowers were planted near the stairs at Bijeli Brijeg.;men;life together;1.0;;;1;3.8;3.1;;3;8.0;Condition;3;10.0;Open Spaces;Culture & Society;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.017147;0.223744
338;Na Bijelom Brijegu nema napuštenih kuća.;There are no abandoned houses at Bijeli Brijeg.;youth;life together;;1.0;;1;17.0;7.7;;17;0.0;Infrastructure;7;7.0;Infrastructure;Economic Activity & Livelihoods;Dealing with the Past;-1;1;0.270588;0.0;1.022222;0.0;0.355899;0.5
339;Postoji dovoljno parkinga na Bijelom Brijegu, pa za vrijeme ispraćaja u mrtvari, nije nemoguće naći parking na Bijelom Brijegu.;There is plenty of parking space at Bijeli Brijeg, so finding a spot during a funeral at the morgue won't be as difficult.;youth;life together;;1.0;;1;21.1;;;21;10.0;Parking;0;0;0;Culture & Society;0;-1;1;0.270588;0.0;1.022222;0.0;7.666667;0.0
340;Postoje fina mjesta za svratiti uz šetalište pored Mostara.;The promenade near Mostar has several wonderful places to visit.;youth;life together;;1.0;;1;3.1;17.2;;3;10.0;Open Spaces;17;2.0;Public Spaces;Culture & Society;Economic Activity & Livelihoods;-1;1;0.270588;0.0;1.022222;0.0;0.017147;0.234043
341;Može se primijetiti da puno više ljudi u Mostaru trči na Trimuši.;It is noticeable that there is a lot of people running around Trimuša in Mostar;youth;life together;;;1.0;1;3.5;23.5;;3;5.0;Use of outdoors;23;5;0;Culture & Society;Rights & Dignity;0;1;0.270588;0.0;0.0;0.587859;0.017147;0.333333
342;Zbog korone, više ljudi u Mostaru trči vani.;A lot of people in Mostar usually go for a run outside, due to COVID.;youth;life together;;1.0;;1;3.5;23.5;;3;5.0;Use of outdoors;23;5;0;Culture & Society;Rights & Dignity;-1;1;0.270588;0.0;1.022222;0.0;0.017147;0.333333
343;Postoji klizalište u Mostaru i nakon Adventa.;Even after Advent, Mostar has a skating rink.;youth;life together;1.0;;;1;3.8;12.1;;3;8.0;Condition;12;10.0;Facilities;Culture & Society;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.017147;0.172414
344;Građani prosvjedima utječu na političare.;Citizens are protesting in order to express their dissatisfaction with politicians.;men;life together;1.0;;;1;9.3;6.4;;9;3.0;Political functionality;6;4.0;Activism;Rights & Dignity;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.247312;0.231959
345;Političari, nakon što dođu na fotelje, ne zaborave potrebe osoba koje su im dale glas.;Politicians do not forget the needs of the people who voted for them after taking their seats to power.;men;life together;1.0;;;1;9.3;6.4;;9;3.0;Political functionality;6;4.0;Activism;Rights & Dignity;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.247312;0.231959
346;Kada bi Grad pokrenuli neku zajedničku akciju, više građana bi se uključilo.;More residents would participate if the city started a joint action.;youth;life together;1.0;;;1;9.3;6.4;;9;3.0;Political functionality;6;4.0;Activism;Rights & Dignity;Culture & Society;1;1;0.270588;1.016575;0.0;0.0;0.247312;0.231959
347;Na Bijelom Brijegu imaju koševi u dvorištu.;There are baskets in the yard at Bijeli Brijeg.;men;life together;1.0;;;1;12.1;;;12;10.0;Facilities;0;0;0;Culture & Society;0;1;1;0.270588;1.016575;0.0;0.0;0.317241;0.0
348;U Mostaru postoji zimski zatvoreni bazen.;There is a winter indoor pool in Mostar.;youth;life together;1.0;;;1;3.8;17.2;;3;8.0;Condition;17;2.0;Public Spaces;Culture & Society;Economic Activity & Livelihoods;1;1;0.270588;1.016575;0.0;0.0;0.017147;0.234043
349;Sveučilište u Mostaru je solidno organizirano, pa se studenti nemaju na što požaliti.;Students have nothing to complain about at the University of Mostar because it is well-organized.;men;life together;;;1.0;1;19.0;15.0;;19;0.0;Education;15;0;Youth;Rights & Dignity;Culture & Society;0;1;0.270588;0.0;0.0;0.587859;2.044444;0.160494
