#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
148;Nastavni planovi i programi su jedinstveni u Mostaru.;Teaching curriculums are unique in Mostar.;men;peace;6.0;3.0;6.0;15;19.3;;;19;3.0;School inclusiveness;0;0;0;Rights & Dignity;0;3;3;6.049528;5.965116;5.457447;6.493671;3.958333;0.0
151;Nema navijačkih sukoba kod Ultras Puba;There are no conflicts between team supporters by the Ultras Pub;youth;peace;4.0;;2.0;6;4.1;2.1;;4;10.0;Sport & Hooliganism;2;10.0;Sense of safety;Rights & Dignity;Security;4;2;2.419811;3.976744;0.0;2.164557;0.661935;1.941176
163;Osoba koja ide u školu na zapadnoj strani grada može ići na fakultet na istočnoj strani grada, i obrnuto;A person going to school on the west side of Mostar can go to a university on the east side and vice versa;youth;peace;;1.0;1.0;2;19.3;2.3;;19;3.0;School inclusiveness;2;3.0;Movement;Rights & Dignity;Security;-1;1;0.806604;0.0;1.819149;1.082278;0.527778;0.647059
168;Park u ulici fra Ambre Miletića je siguran, jer u njemu nema narkomana;The park in Fra Ambro Miletić street is safe, because there aren't any drug users.;women;peace;2.0;;1.0;3;3.1;16.1;;3;10.0;Open Spaces;16;10.0;Prevention;Culture & Society;Rights & Dignity;2;1;1.209906;1.988372;0.0;1.082278;0.582955;1.0
169;Parking u Franjevačkoj se napuni kad je misa u crkvi.;The parking lot in Franjevačka street fills up when there is a mass at the church;women;peace;1.0;;;1;21.1;14.3;;21;10.0;Parking;14;3.0;Religious beliefs and practices;Culture & Society;Culture & Society;1;1;0.403302;0.994186;0.0;0.0;3.109091;0.322581
170;Parkovi između zgrada u Podhumu nisu pretvoreni u parking.;Parks between the buildings in Podhum are not turned into parking lots;men;peace;;2.0;;2;3.1;21.1;;3;10.0;Open Spaces;21;10.0;Parking;Culture & Society;Culture & Society;-2;2;0.806604;0.0;3.638298;0.0;0.388636;0.909091
174;Policija dolazi u Podhum na pozive građana kad se poćini neko djelo;Police come to Podhum at the call of citizens when an act is committed;women;peace;1.0;1.0;;2;5.2;4.0;;5;2.0;Interactions;4;0;Criminality and Legal Enforcement;Armed Actors;Rights & Dignity;0;1;0.806604;0.994186;1.819149;0.0;1.295455;0.806452
175;Policija iz Mostara ne pušta džeparoše iz pritvora nakon 2 sata.;The police don't let the pickpocketers leave custody after only two hours.;men;peace;;2.0;2.0;4;4.3;5.1;;4;3.0;Non-violent Crime;5;10.0;Accountability;Rights & Dignity;Armed Actors;-2;2;1.613208;0.0;3.638298;2.164557;0.44129;1.833333
176;Policija ne stoji i gleda dok se odvijaju navijački sukobi;The police are not just standing by and watching conflicts between the supporters of the teams;youth;peace;1.0;;;1;5.1;4.1;;5;10.0;Accountability;4;10.0;Sport & Hooliganism;Armed Actors;Rights & Dignity;1;1;0.403302;0.994186;0.0;0.0;0.647727;0.403226
177;Policija nije prisutna u Podhumu samo kad kroz njega prolazi na neku intervenciju u drugom dijelu grada, kako bi zaobišli semafore.;The police are not present in Podhum except when they respond to calls in other parts of the city, avoiding traffic lights;women;peace;;;1.0;1;5.1;;;5;10.0;Accountability;0;0;0;Armed Actors;0;0;1;0.403302;0.0;0.0;1.082278;0.647727;0.0
178;Policija pronalazi počinitelje krivičnih djela u Podhumu.;Police find perpetrators of crimes in Podhum.;women;peace;;1.0;1.0;2;5.2;4.0;;5;2.0;Interactions;4;0;Criminality and Legal Enforcement;Armed Actors;Rights & Dignity;-1;1;0.806604;0.0;1.819149;1.082278;1.295455;0.806452
179;Policija radi svoj posao u Mostaru jer su izašli iz kladionica/gostionica;Police do their job because they left betting shops and pubs;women;peace;1.0;;;1;5.1;5.2;;5;10.0;Accountability;5;2.0;Interactions;Armed Actors;Armed Actors;1;1;0.403302;0.994186;0.0;0.0;0.647727;0.458333
180;Policija reaguje odmah kada stanari prijave da su se pojavili narkomani u ulici Fra Ambre Miletića.;Police instantly respond when the tenants report the presence of drug users in Fra Ambro Maletić Street;women;peace;1.0;1.0;2.0;4;16.2;5.1;;16;2.0;Policing;5;10.0;Accountability;Rights & Dignity;Armed Actors;0;1;1.613208;0.994186;1.819149;2.164557;6.333333;1.833333
181;Policija sprečava kriminal u Podhumu.;Police prevent criminal activities in Podhum;women;peace;;1.0;;1;5.2;;;5;2.0;Interactions;0;0;0;Armed Actors;0;-1;1;0.403302;0.0;1.819149;0.0;0.647727;0.0
182;Policija ulazi u sve dijelove grada.;Police are entering all parts of the city.;women;peace;2.0;;;2;5.2;;;5;2.0;Interactions;0;0;0;Armed Actors;0;2;2;0.806604;1.988372;0.0;0.0;1.295455;0.0
184;Politika ne dovodi do situacije da se u Mostaru ljudi različitih nacionalnosti mrze konstantnim širenjem straha od rata.;Politics does not lead to the situation that people of different nationalities in Mostar hate each other by constantly spreading fear of war.;men;peace;;1.0;2.0;3;9.0;6.1;;9;0.0;Governance;6;10.0;Us V Them;Rights & Dignity;Culture & Society;-1;1;1.209906;0.0;1.819149;2.164557;1.832143;1.084615
187;Postoje ljetni i zimski kampovi;There are summer and winter camps;youth;peace;1.0;1.0;1.0;3;3.5;3.7;;3;5.0;Use of outdoors;3;7.0;Activities;Culture & Society;Culture & Society;0;1;1.209906;0.994186;1.819149;1.082278;0.582955;1.363636
188;Postoje organizovani izleti na planinu;There are organized excursions to the local mountain;youth;peace;2.0;1.0;;3;3.5;12.3;;3;5.0;Use of outdoors;12;3.0;Activities;Culture & Society;Culture & Society;1;1;1.209906;1.988372;1.819149;0.0;0.582955;0.931034
189;Postoje organizovani izleti na rijeke;There are organized excursions to the rivers (e.g. organized by scouts and mountaineering associations);youth;peace;;1.0;;1;3.5;9.7;;3;5.0;Use of outdoors;9;7.0;Citizens' associations;Culture & Society;Rights & Dignity;-1;1;0.403302;0.0;1.819149;0.0;0.194318;0.357143
190;Postoje organizovani izleti na rijeke;The young people marry each other;men;peace;;1.0;;1;6.2;6.9;;6;2.0;Personal relationships;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;-1;1;0.403302;0.0;1.819149;0.0;0.027987;0.361538
191;Postoji igralište u naselju mimo onoga školskog igrališta;There is another playground in Podhum, apart from the school's one;youth;peace;2.0;2.0;;4;17.2;3.1;;17;2.0;Public Spaces;3;10.0;Open Spaces;Economic Activity & Livelihoods;Culture & Society;0;2;1.613208;1.988372;3.638298;0.0;22.8;1.818182
193;Postoji ljetni sajam gdje prodaja kolača, narukvica i slično za dobrotvorne svrhe (npr. za sirotište);There is a summer fair where cakes, bracelets and the like are sold for charity (eg for an orphanage);youth;peace;2.0;;2.0;4;3.7;6.1;;3;7.0;Activities;6;10.0;Us V Them;Culture & Society;Culture & Society;2;2;1.613208;1.988372;0.0;2.164557;0.777273;1.446154
194;Postoji malonogometni mjesni, godišnji turnir kod 10. osnovne škole;There is a local, annual futbal tournament by the Elementary school Peter Bakula;youth;peace;;;1.0;1;12.2;3.7;;12;2.0;Public support for sport;3;7.0;Activities;Culture & Society;Culture & Society;0;1;0.403302;0.0;0.0;1.082278;0.655172;0.454545
195;Postoji malonogometni mjesni, godišnji turnir kod 10. osnovne škole, gdje svi učestvuju;There is a local, annual futbal tournament by the Elementary school Peter Bakula where everyone can participate;youth;peace;1.0;;;1;12.4;12.2;;12;4.0;Inclusion;12;2.0;Public support for sport;Culture & Society;Culture & Society;1;1;0.403302;0.994186;0.0;0.0;0.655172;0.310345
198;Postoji više lokacija besplatni omladinski, edukativni, kulturni centar kao Američki kutak.;There are many free educational, cultural youth centers like the American Corner.;youth;peace;5.0;;6.0;11;19.2;15.0;;19;2.0;Non-school based education;15;0;Youth;Rights & Dignity;Culture & Society;5;5;4.436321;4.97093;0.0;6.493671;2.902778;3.046154
199;Postoji više lokacija kao Code Hub (co-working space);There are more locations like the Code Hub (co-working space);youth;peace;1.0;;;1;20.0;;;20;0.0;Business;0;0;0;Economic Activity & Livelihoods;0;1;1;0.403302;0.994186;0.0;0.0;0.488571;0.0
206;Prestalo se pričati o mržnji;Hatred is not the topic anymore;youth;peace;1.0;;3.0;4;6.1;7.6;;6;10.0;Us V Them;7;6.0;Intergroup;Culture & Society;Dealing with the Past;1;1;1.613208;0.994186;0.0;3.246835;0.111948;1.185185
208;Ratni vojni invalid nema ništa protiv da 9 mahala u Mostaru ima različita mišljenja, ali nije za to da dođe do konflikta izmedju mahala.;A disabled war veteran does not mind that 9 mahalas in Mostar have different opinions, but he is not in favor of a conflict between mahalas.;men;peace;;;1.0;1;6.9;6.1;;6;9.0;Ethno-religious identity;6;10.0;Us V Them;Culture & Society;Culture & Society;0;1;0.403302;0.0;0.0;1.082278;0.027987;0.361538
209;Redovno svratimo do dječaka na šetalištu, porazgovaramo i kupimo narukvice;We regularly stop by the boy on the promenade to chat and buy bracelets;youth;peace;;;1.0;1;15.4;3.1;;15;4.0;Livelihoods;3;10.0;Open Spaces;Culture & Society;Culture & Society;0;1;0.403302;0.0;0.0;1.082278;0.146154;0.454545
210;Rekonstrukcija i prenamjena nekadašnje Djevojačke škole u biblioteku, co-working prostor za rad i igraonu;Reconstruction and conversion of the former Girls' School into a library, co-working space for work and playroom;youth;peace;;;1.0;1;17.4;15.2;;17;4.0;Buildings;15;2.0;Infrastructure;Economic Activity & Livelihoods;Culture & Society;0;1;0.403302;0.0;0.0;1.082278;5.7;0.276923
212;"Roditelji koji ne kažu ""Ne trebaš se bojati, neće ti biti ništa tamo"" neće izazvati sumnju kod djece da se možda ipak trebaju bojati";"Parents who say ""Don't be afraid, nothing will happen to you there"" don't arouse suspicion in children that they may still need to be afraid";youth;peace;1.0;;;1;15.2;2.2;2022-02-12;15;2.0;Infrastructure;2;2.0;Confidence;Culture & Society;Security;1;1;0.403302;0.994186;0.0;0.0;0.146154;0.323529
214;Roditelji u Podhumu se ne boje pustiti djecu da se igraju vani naveče;Parents in Podhum aren't afraid to let their children play outside at night;women;peace;2.0;2.0;2.0;6;2.2;15.2;2022-02-12;2;2.0;Confidence;15;2.0;Infrastructure;Security;Culture & Society;0;2;2.419811;1.988372;3.638298;2.164557;0.685829;1.661538
216;S auta parkiranih u Franjevačkoj ulici se ne kradu tablice.;There is no stealing plates from cars parked in Franjevačka street;women;peace;;1.0;1.0;2;4.3;21.0;;4;3.0;Non-violent Crime;21;0;Motor Vehicles;Rights & Dignity;Culture & Society;-1;1;0.806604;0.0;1.819149;1.082278;0.220645;0.909091
223;Stanarima ulice Fra Ambre Miletića se ne provaljuje u auta.;Residents of Fra Ambre Miletića Street do not have their cars broken into.;women;peace;1.0;;;1;2.0;4.3;;2;0.0;Tranquility/Security;4;3.0;Non-violent Crime;Security;Rights & Dignity;1;1;0.403302;0.994186;0.0;0.0;0.114305;0.403226
224;Stanarka ulice Fra Ambre Miletića se osjeća jako sigurno.;A female tenant of Fra Ambre Miletića street feels very safe;women;peace;1.0;;1.0;2;2.2;22.0;;2;2.0;Confidence;22;0;Gender;Security;Culture & Society;1;1;0.806604;0.994186;0.0;1.082278;0.22861;0.857143
225;Stanovnici doseljeni iz drugih mjesta i starosjedioci u Podhumu se lijepo slažu;People who moved from other places and the ones already living in Podhum get along well;women;peace;2.0;;;2;6.3;6.12;;6;3.0;Social Trust;6;12.0;Neighbor Relations;Culture & Society;Culture & Society;2;2;0.806604;1.988372;0.0;0.0;0.055974;0.723077
228;Stanovnici znaju da li u Podhumu postoji MZ.;Residents know if Podhum has an MZ.;men;peace;;1.0;1.0;2;9.6;;;9;6.0;Mjesna zajednica;0;0;0;Rights & Dignity;0;-1;1;0.806604;0.0;1.819149;1.082278;1.221429;0.0
229;Stanovnici znaju ko je povjerenik MZ u Podhumu.;Residents know who the MZ commissioner of Podhum;men;peace;;1.0;;1;9.6;;;9;6.0;Mjesna zajednica;0;0;0;Rights & Dignity;0;-1;1;0.403302;0.0;1.819149;0.0;0.610714;0.0
230;Starosjedioci u Podhumu ne gledaju ko je koje vjere.;The residents of Podhum don't look at who is what religion.;women;peace;2.0;2.0;1.0;5;6.3;6.9;;6;3.0;Social Trust;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;0;1;2.016509;1.988372;3.638298;1.082278;0.139935;1.807692
231;Stepenice kod mostića u DUM-u i u Franjevačkoj su ponovo u funkciji pa je ulica zatvorena za promet;The stairs by the bridge between DUM and Franjevačka street are reopened, so the street is closed off from traffic.;women;peace;4.0;;1.0;5;17.1;21.3;;17;10.0;Roads;21;3.0;Pedestrian Safety;Economic Activity & Livelihoods;Culture & Society;4;1;2.016509;3.976744;0.0;1.082278;28.5;2.272727
232;Strani investitori investiraju u BiH, jer se u njoj ne priča o ratu.;Foreign investors invest in Bosnia and Herzegovina, because in Bosnia, war is not being discussed.;men;peace;4.0;;3.0;7;7.0;20.0;;7;0.0;Legacies of War;20;0;Business;Dealing with the Past;Economic Activity & Livelihoods;4;3;2.823113;3.976744;0.0;3.246835;5.541667;2.0
238;Svaki kvart u gradu ima jednog patrolnog policajca;Each neighborhood in the city has a patrol officer;women;peace;1.0;;1.0;2;5.2;;;5;2.0;Interactions;0;0;0;Armed Actors;0;1;1;0.806604;0.994186;0.0;1.082278;1.295455;0.0
241;Svi ljudi koji žive u Mostaru su prešli Stari most.;All people living in Mostar have crossed The Old Bridge;men;peace;2.0;1.0;;3;3.6;2.3;;3;6.0;Historic cultural monuments;2;3.0;Movement;Culture & Society;Security;1;1;1.209906;1.988372;1.819149;0.0;0.582955;0.970588
242;Svi ljudi u Mostaru nesmetano provode svoje običaje.;All people in Mostar carry out their customs without hindrance.;women;peace;2.0;1.0;1.0;4;1.3;6.3;;1;3.0;Social;6;3.0;Social Trust;Culture & Society;Culture & Society;1;1;1.613208;1.988372;1.819149;1.082278;2;1.446154
244;Turisti se šetaju kroz Podhum;Tourists walk through Podhum;women;peace;2.0;;;2;2.3;20.4;;2;3.0;Movement;20;4.0;Tourism;Security;Economic Activity & Livelihoods;2;2;0.806604;1.988372;0.0;0.0;0.22861;0.571429
245;U DUM-u i Franjevačkoj se niko ne bije;There are no fights in DUM and Franjevačka street;women;peace;;;1.0;1;2.0;4.0;;2;0.0;Tranquility/Security;4;0;Criminality and Legal Enforcement;Security;Rights & Dignity;0;1;0.403302;0.0;0.0;1.082278;0.114305;0.403226
246;U firmi u Mostaru, u kojoj je gazda Hrvat, većina zaposlenih su Muslimani.;In a company in Mostar, owned by a Croat, most of the employees are Muslims;women;peace;;1.0;;1;6.9;20.1;;6;9.0;Ethno-religious identity;20;10.0;Inclusivity;Culture & Society;Economic Activity & Livelihoods;-1;1;0.403302;0.0;1.819149;0.0;0.027987;0.285714
247;U Gimnaziji Mostar ima 1 zajednički fudbalski/nogometni tim;There is a joint football team in Mostar Gymnasium;youth;peace;;;1.0;1;12.4;19.4;;12;4.0;Inclusion;19;4.0;Student activities;Culture & Society;Rights & Dignity;0;1;0.403302;0.0;0.0;1.082278;0.655172;0.222222
248;"U Gimnaziji Mostar ima zajedničkih predmeta (""miješana"" informatika)";Mostar Gymnasium has joint subjects such as computer science ('mixed' IT course);youth;peace;3.0;;1.0;4;19.3;;;19;3.0;School inclusiveness;0;0;0;Rights & Dignity;0;3;1;1.613208;2.982558;0.0;1.082278;1.055556;0.0
249;U gradu imaju nova mjesta (kafići za mlade, knjižara, mulimedijalni centar);There are new places in the city (coffee shops for the youth, book shops, multimedia centers);youth;peace;;1.0;;1;3.0;11.0;;3;0.0;Public space;11;0;Socializing;Culture & Society;Culture & Society;-1;1;0.403302;0.0;1.819149;0.0;0.194318;0.44
250;U gradu postoji KUD (kulturno-umjetničko društvo) gdje se ljudi iskupljaju.;There is a cultural institution in Mostar (KUD - Kulturno-umjetničko društvo) where people gather;men;peace;;1.0;;1;9.7;11.0;;9;7.0;Citizens' associations;11;0;Socializing;Rights & Dignity;Culture & Society;-1;1;0.403302;0.0;1.819149;0.0;0.610714;0.44
254;U Mostaru djeca imaju zajednička, višenacionalna udruženja.;In Mostar, children have joint, multinational associations.;men;peace;;;1.0;1;15.5;9.7;;15;5.0;Inclusion;9;7.0;Citizens' associations;Culture & Society;Rights & Dignity;0;1;0.403302;0.0;0.0;1.082278;0.146154;0.357143
255;U Mostaru djeca imaju zajedničke aktivnosti (sportske, nastupi);Children in Mostar have joint activities together (sports, performances);men;peace;2.0;;1.0;3;12.4;15.5;;12;4.0;Inclusion;15;5;Inclusion;Culture & Society;Culture & Society;2;1;1.209906;1.988372;0.0;1.082278;1.965517;0.830769
260;U Mostaru mlade generacije (rođene poslije rata) ne pričaju o ratu.;Younger generations in Mostar (born after the war) don't talk about the war;men;peace;;3.0;1.0;4;15.5;7.1;;15;5.0;Inclusion;7;10.0;Memorialization;Culture & Society;Dealing with the Past;-3;1;1.613208;0.0;5.457447;1.082278;0.584615;1.185185
261;U Mostaru navečer nije rizično izlaziti, jer na ulicama nema lopova.;It is not risky to go out during the night in Mostar, because there are no thieves on the streets;women;peace;1.0;2.0;1.0;4;2.1;4.3;;2;10.0;Sense of safety;4;3.0;Non-violent Crime;Security;Rights & Dignity;-1;1;1.613208;0.994186;3.638298;1.082278;0.457219;1.612903
262;U Mostaru navečer nije rizično izlaziti, jer na ulicama nema narkomana.;It is not risky to go out by night in Mostar because there are no drug users on the streets.;women;peace;2.0;;;2;2.1;16.4;;2;10.0;Sense of safety;16;4.0;Usage;Security;Rights & Dignity;2;2;0.806604;1.988372;0.0;0.0;0.22861;0.666667
264;U Mostaru nema ljudi, kojima smetaju ljudi drugačiji svjetonazora.;In Mostar people aren't bothered by those with different worldviews.;women;peace;1.0;;1.0;2;1.0;6.0;;1;0.0;Integration and Acceptance;6;0;Social Relations;Culture & Society;Culture & Society;1;1;0.806604;0.994186;0.0;1.082278;1;0.723077
268;U Mostaru nisu sva udruženja jednonacionalna.;Not all associations in Mostar are mono-ethnic.;men;peace;;;2.0;2;9.7;6.9;;9;7.0;Citizens' associations;6;9.0;Ethno-religious identity;Rights & Dignity;Culture & Society;0;2;0.806604;0.0;0.0;2.164557;1.221429;0.723077
272;U Mostaru postoji udruženje koje okuplja ljude iz čitavog grada.;In Mostar, there is an organization gathering people from the whole city;men;peace;3.0;;4.0;7;9.7;1.3;;9;7.0;Citizens' associations;1;3.0;Social;Rights & Dignity;Culture & Society;3;3;2.823113;2.982558;0.0;4.329114;4.275;1.657895
273;U Mostaru se 25 godina nakon rata više ne priča o ratu.;The war is not the topic 25 years after it ended in Mostar;men;peace;3.0;1.0;1.0;5;7.5;;;7;5.0;Reconciliation;0;0;0;Dealing with the Past;0;2;1;2.016509;2.982558;1.819149;1.082278;3.958333;0.0
275;U Mostaru se huligani ne biju nakon utakmica.;Hooligans don't fight after the games in Mostar;men;peace;;;1.0;1;4.1;12.0;;4;10.0;Sport & Hooliganism;12;0;Sport;Rights & Dignity;Culture & Society;0;1;0.403302;0.0;0.0;1.082278;0.110323;0.310345
279;U Mostaru se svi ljudi paze, bez obzira na njihovu vjeru.;People in Mostar take care of each other regardless of their religion;women;peace;1.0;;1.0;2;6.3;6.9;;6;3.0;Social Trust;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;1;1;0.806604;0.994186;0.0;1.082278;0.055974;0.723077
281;U Mostaru svaka mahala ima svoju škvadru, koja se zeza s drugim mahalama bez sukoba.;Each neighborhood has its own gang just to tease others without conflict;men;peace;1.0;;;1;6.3;1.0;;6;3.0;Social Trust;1;0;Integration and Acceptance;Culture & Society;Culture & Society;1;1;0.403302;0.994186;0.0;0.0;0.027987;0.236842
282;U parkovima iza zgrada u Podhumu se ne skupljaju narkomani.;In the parks behind the buildings in Podhum, drug users do not gather.;men;peace;1.0;1.0;1.0;3;3.1;16.4;;3;10.0;Open Spaces;16;4.0;Usage;Culture & Society;Rights & Dignity;0;1;1.209906;0.994186;1.819149;1.082278;0.582955;1.0
284;U Podhumu komšije pomažu jedni drugima bez obzira na nacionalnost.;Neighbors in Podhum help each other regardless of their nationality;men;peace;2.0;;;2;6.9;6.1;2022-02-14;6;9.0;Ethno-religious identity;6;10.0;Us V Them;Culture & Society;Culture & Society;2;2;0.806604;1.988372;0.0;0.0;0.055974;0.723077
285;U Podhumu paze se i jedni, i drugi i treći.;In Podhum, one looks out for one, the other and the third.;men;peace;;1.0;1.0;2;6.9;6.3;;6;9.0;Ethno-religious identity;6;3.0;Social Trust;Culture & Society;Culture & Society;-1;1;0.806604;0.0;1.819149;1.082278;0.055974;0.723077
286;U Podhumu postoji Fronta (kafana) u kojoj se ljudi iskupljaju.;There is a cafe in Podhum named Fronta where people get together;men;peace;;1.0;;1;11.1;;;11;10.0;Cafes and Space;0;0;0;Culture & Society;0;-1;1;0.403302;0.0;1.819149;0.0;0.621818;0.0
287;U Podhumu se čuju ezan s džamije i zvono s katoličke crkve.;The ezan from the mosque and the bell from the Catholic church can be heard in Podhum;men;peace;2.0;2.0;1.0;5;14.4;14.3;;14;4.0;Religious buildings;14;3.0;Religious beliefs and practices;Culture & Society;Culture & Society;0;1;2.016509;1.988372;3.638298;1.082278;2.758065;1.612903
289;U Podhumu su ljudi odvajkada živjeli zajedno.;People have always lived together in Podhum;men;peace;3.0;1.0;1.0;5;1.3;6.9;;1;3.0;Social;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;2;1;2.016509;2.982558;1.819149;1.082278;2.5;1.807692
295;U školi se priča o svim religijama.;There are talks on every religion in school;men;peace;;;1.0;1;19.3;14.0;;19;3.0;School inclusiveness;14;0;Religion;Rights & Dignity;Culture & Society;0;1;0.403302;0.0;0.0;1.082278;0.263889;0.322581
296;U soliteru u Franjevačkoj ulici stanari sve tri nacije se super slažu;"In the building ""Solitaire"" in Franjevačka Street, the tenants of all three nations get along great";women;peace;1.0;;;1;6.9;6.3;;6;9.0;Ethno-religious identity;6;3.0;Social Trust;Culture & Society;Culture & Society;1;1;0.403302;0.994186;0.0;0.0;0.027987;0.361538
297;U soliteru u Franjevačkoj ulici žive i Srbi i Hrvati i Bošnjaci;Serbs, Croats and Bosniaks live together in the apartment building in Franjevačka street;women;peace;1.0;1.0;1.0;3;6.0;6.9;;6;0.0;Social Relations;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;0;1;1.209906;0.994186;1.819149;1.082278;0.083961;1.084615
299;U udžbenicima ne piše da je Hrvat ubio Bošnjaka, Srbin Hrvata.;The textbooks don't say that a Croat killed a Bosniak, a Serb killed a Croat;men;peace;;;1.0;1;19.3;7.3;;19;3.0;School inclusiveness;7;3.0;Education;Rights & Dignity;Dealing with the Past;0;1;0.403302;0.0;0.0;1.082278;0.263889;0.296296
300;Učenici Medicinske škole ne bacaju otpatke u parku.;The students from the Medical high school don't throw away their waste in the park;women;peace;3.0;;1.0;4;18.2;23.4;2022-02-12;18;2.0;Waste prevention;23;4.0;0;Rights & Dignity;Rights & Dignity;3;1;1.613208;2.982558;0.0;1.082278;#DIV/0!;1.714286
301;Učenici se u školama ne uče da razlikuju ko je Kristina, ko je Bojana, ko je Emina;Students are not taught to differentiate people based on their names (Kristina, Bojana or Emina);men;peace;;;1.0;1;19.3;15.5;;19;3.0;School inclusiveness;15;5;Inclusion;Rights & Dignity;Culture & Society;0;1;0.403302;0.0;0.0;1.082278;0.263889;0.276923
303;Ulice u Podhumu su osvijetljene i otac ne mora ići po kćerku na Šemovac u 18.15 da bi je dopratio kući u Podhum.;The streets are well-lit in Podhum, so a father doesn't need to go to pick up his daughter at 18:15 from neighbouring Šemovac in order to bring her home to Podhum.;women;peace;1.0;1.0;1.0;3;17.3;2.2;;17;3.0;Public Lighting;2;2.0;Confidence;Economic Activity & Livelihoods;Security;0;1;1.209906;0.994186;1.819149;1.082278;17.1;0.970588
304;Ulice u Podhumu su osvijetljene pa se ljudi osjećaju sigurno kad hodaju navečer.;The streets of Podhum are well-lit so the residents feel safe when they walk around at night;women;peace;;;1.0;1;17.3;2.2;;17;3.0;Public Lighting;2;2.0;Confidence;Economic Activity & Livelihoods;Security;0;1;0.403302;0.0;0.0;1.082278;5.7;0.323529
306;Velež i Zrinjski nisu vezani za nacionalni ili religijski identitet;Velež and Zrinjski are not tied to any national or religious identity.;youth;peace;1.0;;1.0;2;12.0;6.9;;12;0.0;Sport;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;1;1;0.806604;0.994186;0.0;1.082278;1.310345;0.723077
307;Verbalne uvrede među narodima nestaju u novijim generacijama;Verbal insults among people of different ethnic groups disappear with younger generations;youth;peace;;3.0;5.0;8;6.1;15.5;;6;10.0;Us V Them;15;5;Inclusion;Culture & Society;Culture & Society;-3;3;3.226415;0.0;5.457447;5.411392;0.223895;2.215385
309;Vjeronauka je ukinuta u školama.;Religious Education is eliminated from schools;men;peace;1.0;;;1;19.3;14.1;;19;3.0;School inclusiveness;14;10.0;Religious education;Rights & Dignity;Culture & Society;1;1;0.403302;0.994186;0.0;0.0;0.263889;0.322581
310;Vjeronauka nije obavezna u školama.;Religious education is not mandatory in schools;men;peace;3.0;;;3;14.1;19.0;;14;10.0;Religious education;19;0;Education;Culture & Society;Rights & Dignity;3;3;1.209906;2.982558;0.0;0.0;1.654839;0.666667
311;Vjeronauka uči djecu o pozitivnim stvarima.;Religious education teaches children about positive things;men;peace;;2.0;1.0;3;14.1;19.0;;14;10.0;Religious education;19;0;Education;Culture & Society;Rights & Dignity;-2;1;1.209906;0.0;3.638298;1.082278;1.654839;0.666667
312;Vjerske zajednice u Mostaru su uložile mnogo truda u jačanje međureligijskih odnosa;Religious communities in Mostar have put a lot of effort to strengthen interreligious relations;men;peace;;2.0;1.0;3;14.2;;;14;2.0;Interfaith relations;0;0;0;Culture & Society;0;-2;1;1.209906;0.0;3.638298;1.082278;1.654839;0.0
314;Vozači koji voze kroz Franjevačku ulicu i DUM vode računa o psima;Drivers which drive through Franjevačka street and DUM look out for dogs.;women;peace;3.0;;;3;21.2;10.7;2022-02-12;21;2.0;Traffic;10;7.0;Animals;Culture & Society;Rights & Dignity;3;3;1.209906;2.982558;0.0;0.0;9.327273;0.0
315;Vozači ne ugrožavaju sigurnost stanovnika Franjevačke, jer žele da zaobiđu semafore na Bulevaru;Drivers do not endanger the safety of the inhabitants of Franciscan, because they want to bypass the traffic lights on the Boulevard;women;peace;1.0;;;1;21.2;21.3;;21;2.0;Traffic;21;3.0;Pedestrian Safety;Culture & Society;Culture & Society;1;1;0.403302;0.994186;0.0;0.0;3.109091;0.454545
316;Vozila policije ne stoje raspoređena duž Bulevara vikendom navečer;Police cars are not parked along the Boulevard on weekends;women;peace;1.0;;;1;5.1;3.0;;5;10.0;Accountability;3;0;Public space;Armed Actors;Culture & Society;1;1;0.403302;0.994186;0.0;0.0;0.647727;0.454545
317;Vozila, koja prolaze korz Franjevačku, ne ugrožavaju sigurnost stanara brzom vožnjom.;Vehicles, passing through Franjevačka street, do not endanger residents' safety by speeding;women;peace;4.0;;2.0;6;21.2;21.3;;21;2.0;Traffic;21;3.0;Pedestrian Safety;Culture & Society;Culture & Society;4;2;2.419811;3.976744;0.0;2.164557;18.654545;2.727273
318;Vrši se rekonstrukcija srušenih objekata;Demolished buildings are being rebuilt;youth;peace;5.0;1.0;5.0;11;7.7;;;7;7.0;Infrastructure;0;0;0;Dealing with the Past;0;4;1;4.436321;4.97093;1.819149;5.411392;8.708333;0.0
319;Žalosno je da neko i danas živi takve nacionalne podjele;It's a pity that even today one lives in such separations based on nationality;youth;peace;;2.0;;2;1.3;6.9;;1;3.0;Social;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;-2;2;0.806604;0.0;3.638298;0.0;1;0.723077
